seed,verdict,reason,seconds
10010,reject,Assert_connectivity_failed,4
10018,reject,Attacker_not_available
Terminated,7
9929,accept,ok,44
9941,accept,ok,41
10030,reject,Assert_connectivity_failed,4
9933,accept,ok,45
10038,reject,Assert_connectivity_failed,4
9968,accept,ok,38
10033,reject,Assert_connectivity_failed,4
9971,accept,ok,37
9981,accept,ok,36
9954,accept,ok,44
10059,reject,Assert_connectivity_failed,4
9984,accept,ok,38
10061,reject,Assert_connectivity_failed,4
10063,reject,Assert_connectivity_failed,3
10069,reject,Assert_connectivity_failed,4
9970,accept,ok,46
10050,reject,Attacker_not_available
Terminated,9
9991,accept,ok,37
10084,reject,Assert_connectivity_failed,4
9993,accept,ok,39
9992,accept,ok,41
10085,reject,Assert_connectivity_failed,4
10090,reject,Assert_connectivity_failed,3
10088,reject,Attacker_not_available
Terminated,7
10000,accept,ok,42
10099,reject,Assert_connectivity_failed,3
9995,accept,ok,44
10004,accept,ok,40
10092,reject,Attacker_not_available
Terminated,8
10007,accept,ok,37
10104,reject,Attacker_not_available
Terminated,6
10109,reject,Assert_connectivity_failed,4
10114,reject,Assert_connectivity_failed,4
10118,reject,Assert_connectivity_failed,3
9989,accept,ok,52
10110,reject,Attacker_not_available
Terminated,7
10021,accept,ok,36
10131,reject,Assert_connectivity_failed,4
10136,reject,Assert_connectivity_failed,3
10011,accept,ok,42
10016,accept,ok,42
10029,accept,ok,42
10146,reject,Attacker_not_available
Terminated,7
10149,reject,Assert_connectivity_failed,5
10151,reject,Assert_connectivity_failed,4
10045,accept,ok,38
10086,accept,ok,27
10057,accept,ok,36
10166,reject,Assert_connectivity_failed,4
10053,accept,ok,42
10123,reject,Attacker_not_available
Terminated,26
10058,accept,ok,45
10079,accept,ok,41
10070,accept,ok,41
10185,reject,Assert_connectivity_failed,4
10186,reject,Assert_connectivity_failed,4
10095,accept,ok,41
10106,accept,ok,42
10122,accept,ok,37
10193,reject,Assert_connectivity_failed,4
10196,reject,Assert_connectivity_failed,3
10121,accept,ok,39
10188,reject,Attacker_not_available
Terminated,7
10197,reject,Assert_connectivity_failed,4
10204,reject,Assert_connectivity_failed,4
10153,accept,ok,29
10138,accept,ok,38
10133,accept,ok,41
10128,accept,ok,42
10207,reject,Assert_connectivity_failed,4
10152,accept,ok,31
10216,reject,Assert_connectivity_failed,4
10214,reject,Assert_connectivity_failed,4
10142,accept,ok,42
10160,accept,ok,31
10219,reject,Assert_connectivity_failed,4
10115,accept,ok,49
10150,accept,ok,38
10221,reject,Assert_connectivity_failed,4
10181,reject,Attacker_not_available
Terminated,24
10233,reject,Assert_connectivity_failed,4
10230,reject,Assert_connectivity_failed,4
10250,reject,Assert_connectivity_failed,3
10260,reject,Assert_connectivity_failed,5
10269,reject,Assert_connectivity_failed,4
10268,reject,Assert_connectivity_failed,4
10144,accept,ok,50
10163,accept,ok,40
10270,reject,Assert_connectivity_failed,4
10180,accept,ok,36
10274,reject,Assert_connectivity_failed,4
10175,accept,ok,40
10271,reject,Assert_connectivity_failed,5
10279,reject,Assert_connectivity_failed,4
10287,reject,Assert_connectivity_failed,3
10289,reject,Assert_connectivity_failed,3
10182,accept,ok,39
10296,reject,Assert_connectivity_failed,3
10293,reject,Assert_connectivity_failed,5
10300,reject,Assert_connectivity_failed,4
10301,reject,Assert_connectivity_failed,4
10183,accept,ok,48
10288,reject,Attacker_not_available
Terminated,18
10202,accept,ok,43
10201,accept,ok,43
10315,reject,Assert_connectivity_failed,4
10228,accept,ok,36
10210,accept,ok,43
10206,accept,ok,47
10213,accept,ok,43
10321,reject,Attacker_not_available
Terminated,6
10252,accept,ok,39
10264,accept,ok,38
10209,accept,ok,46
10236,accept,ok,41
10338,reject,Assert_connectivity_failed,4
10336,reject,Assert_connectivity_failed,5
10227,accept,ok,44
10318,reject,Attacker_not_available
Terminated,8
10265,accept,ok,38
10342,reject,Assert_connectivity_failed,5
10281,accept,ok,33
10356,reject,Assert_connectivity_failed,4
10346,reject,Assert_connectivity_failed,5
10358,reject,Assert_connectivity_failed,4
10370,reject,Assert_connectivity_failed,3
10371,reject,Assert_connectivity_failed,3
10368,reject,Assert_connectivity_failed,4
10374,reject,Assert_connectivity_failed,4
10292,accept,ok,36
10280,accept,ok,40
10247,accept,ok,50
10380,reject,Assert_connectivity_failed,4
10384,reject,Assert_connectivity_failed,3
10278,accept,ok,43
10387,reject,Assert_connectivity_failed,4
10302,accept,ok,31
10399,reject,Assert_connectivity_failed,4
10298,accept,ok,37
10388,reject,Attacker_not_available
Terminated,7
10405,reject,Assert_connectivity_failed,3
10414,reject,Assert_connectivity_failed,5
10305,accept,ok,39
10306,accept,ok,37
10353,reject,Attacker_not_available
Terminated,29
10420,reject,Assert_connectivity_failed,5
10345,accept,ok,33
10322,accept,ok,39
10421,reject,Assert_connectivity_failed,4
10355,accept,ok,33
10357,accept,ok,33
10425,reject,Assert_connectivity_failed,4
10349,accept,ok,36
10339,accept,ok,38
10430,reject,Assert_connectivity_failed,4
10432,reject,Assert_connectivity_failed,4
10383,accept,ok,30
10431,reject,Assert_connectivity_failed,4
10436,reject,Assert_connectivity_failed,5
10442,reject,Assert_connectivity_failed,4
10447,reject,Assert_connectivity_failed,4
10340,accept,ok,42
10400,accept,ok,29
10449,reject,Assert_connectivity_failed,6
10443,reject,Attacker_not_available
Terminated,9
10471,reject,Assert_connectivity_failed,4
10474,reject,Assert_connectivity_failed,3
10461,reject,Attacker_not_available
Terminated,8
10393,accept,ok,36
10350,accept,ok,48
10389,accept,ok,39
10376,accept,ok,44
10404,accept,ok,35
10488,reject,Assert_connectivity_failed,4
10410,accept,ok,35
10495,reject,Assert_connectivity_failed,3
10397,accept,ok,43
10501,reject,Assert_connectivity_failed,3
10496,reject,Assert_connectivity_failed,5
10499,reject,Assert_connectivity_failed,4
10390,accept,ok,46
10510,reject,Assert_connectivity_failed,4
10512,reject,Assert_connectivity_failed,4
10415,accept,ok,41
10522,reject,Assert_connectivity_failed,3
10520,reject,Attacker_not_available
Terminated,7
10536,reject,Assert_connectivity_failed,5
10538,reject,Assert_connectivity_failed,4
10470,reject,Attacker_not_available
Terminated,26
10418,accept,ok,45
10416,accept,ok,48
10540,reject,Assert_connectivity_failed,4
10543,reject,Assert_connectivity_failed,4
10546,reject,Assert_connectivity_failed,4
10426,accept,ok,42
10451,accept,ok,39
10514,reject,Attacker_not_available
Terminated,23
10502,reject,Attacker_not_available
Terminated,28
10454,accept,ok,41
10479,accept,ok,36
10566,reject,Assert_connectivity_failed,3
10567,reject,Assert_connectivity_failed,4
10462,accept,ok,44
10467,accept,ok,45
10475,accept,ok,39
10478,accept,ok,40
10505,reject,Attacker_not_available
Terminated,33
10485,accept,ok,40
10573,reject,Assert_connectivity_failed,4
10585,reject,Assert_connectivity_failed,3
10472,accept,ok,46
10586,reject,Assert_connectivity_failed,4
10571,reject,Attacker_not_available
Terminated,7
10589,reject,Assert_connectivity_failed,4
10602,reject,Assert_connectivity_failed,4
10531,accept,ok,37
10494,accept,ok,48
10539,accept,ok,38
10532,accept,ok,45
10542,accept,ok,38
10523,accept,ok,49
10592,reject,Attacker_not_available
Terminated,22
10550,accept,ok,38
10553,accept,ok,40
10544,accept,ok,45
10559,accept,ok,38
10626,reject,Assert_connectivity_failed,4
10627,reject,Assert_connectivity_failed,3
10588,accept,ok,34
10583,accept,ok,36
10572,accept,ok,37
10556,accept,ok,44
10555,accept,ok,47
10630,reject,Assert_connectivity_failed,4
10638,reject,Assert_connectivity_failed,4
10640,reject,Assert_connectivity_failed,4
10587,accept,ok,41
10591,accept,ok,40
10600,accept,ok,40
10654,reject,Assert_connectivity_failed,4
10598,accept,ok,42
10657,reject,Assert_connectivity_failed,4
10603,accept,ok,38
10607,accept,ok,38
10670,reject,Assert_connectivity_failed,4
10601,accept,ok,47
10674,reject,Assert_connectivity_failed,5
10681,reject,Assert_connectivity_failed,4
10611,accept,ok,44
10619,accept,ok,36
10620,accept,ok,37
10613,accept,ok,41
10617,accept,ok,39
10696,reject,Assert_connectivity_failed,4
10708,reject,Assert_connectivity_failed,3
10636,accept,ok,29
10701,reject,Attacker_not_available
Terminated,7
10629,accept,ok,33
10709,reject,Assert_connectivity_failed,5
10623,accept,ok,41
10624,accept,ok,41
10634,accept,ok,37
10637,accept,ok,37
10722,reject,Attacker_not_available
Terminated,7
10680,reject,Attacker_not_available
Terminated,25
10727,reject,Assert_connectivity_failed,4
10645,accept,ok,38
10729,reject,Assert_connectivity_failed,4
10655,accept,ok,37
10741,reject,Assert_connectivity_failed,4
10739,reject,Assert_connectivity_failed,4
10664,accept,ok,37
10746,reject,Assert_connectivity_failed,3
10652,accept,ok,45
10692,accept,ok,33
10653,accept,ok,47
10677,accept,ok,39
10688,accept,ok,35
10774,reject,Assert_connectivity_failed,4
10694,accept,ok,38
10663,accept,ok,49
10726,reject,Attacker_not_available
Terminated,27
10780,reject,Assert_connectivity_failed,4
10713,accept,ok,34
10707,accept,ok,40
10723,accept,ok,34
10704,accept,ok,42
10796,reject,Assert_connectivity_failed,3
10717,accept,ok,42
10792,reject,Assert_connectivity_failed,5
10711,accept,ok,45
10721,accept,ok,44
10806,reject,Assert_connectivity_failed,3
10799,reject,Assert_connectivity_failed,5
10738,accept,ok,37
10808,reject,Assert_connectivity_failed,4
10813,reject,Assert_connectivity_failed,4
10735,accept,ok,41
10742,accept,ok,36
10829,reject,Assert_connectivity_failed,3
10732,accept,ok,43
10828,reject,Assert_connectivity_failed,4
10759,accept,ok,34
10841,reject,Assert_connectivity_failed,4
10848,reject,Assert_connectivity_failed,4
10842,reject,Assert_connectivity_failed,5
10835,reject,Attacker_not_available
Terminated,7
10851,reject,Assert_connectivity_failed,4
10757,accept,ok,39
10748,accept,ok,42
10779,reject,Attacker_not_available
Terminated,32
10855,reject,Assert_connectivity_failed,3
10760,accept,ok,38
10791,reject,Attacker_not_available
Terminated,26
10781,accept,ok,33
10865,reject,Assert_connectivity_failed,4
10862,reject,Assert_connectivity_failed,5
10856,reject,Attacker_not_available
Terminated,7
10866,reject,Assert_connectivity_failed,4
10765,accept,ok,43
10752,accept,ok,47
10785,accept,ok,33
10880,reject,Assert_connectivity_failed,4
10767,accept,ok,45
10882,reject,Assert_connectivity_failed,3
10884,reject,Assert_connectivity_failed,3
10787,accept,ok,35
10889,reject,Assert_connectivity_failed,4
10895,reject,Assert_connectivity_failed,4
10815,reject,Attacker_not_available
Terminated,27
10900,reject,Assert_connectivity_failed,4
10783,accept,ok,47
10905,reject,Assert_connectivity_failed,4
10801,accept,ok,42
10843,accept,ok,36
10818,accept,ok,43
10909,reject,Assert_connectivity_failed,4
10852,accept,ok,40
10859,accept,ok,40
10864,accept,ok,38
10890,reject,Attacker_not_available
Terminated,28
10911,reject,Attacker_not_available
Terminated,8
10840,accept,ok,46
10881,accept,ok,35
10920,reject,Assert_connectivity_failed,3
10896,accept,ok,31
10925,reject,Assert_connectivity_failed,4
10868,accept,ok,41
10932,reject,Assert_connectivity_failed,3
10933,reject,Assert_connectivity_failed,4
10869,accept,ok,39
10877,accept,ok,38
10939,reject,Assert_connectivity_failed,4
10871,accept,ok,41
10945,reject,Assert_connectivity_failed,4
10891,accept,ok,36
10943,reject,Assert_connectivity_failed,4
10963,reject,Assert_connectivity_failed,4
10887,accept,ok,41
10860,accept,ok,49
10975,reject,Assert_connectivity_failed,3
10980,reject,Assert_connectivity_failed,4
10956,reject,Attacker_not_available
Terminated,8
10982,reject,Assert_connectivity_failed,3
10985,reject,Assert_connectivity_failed,3
10988,reject,Assert_connectivity_failed,4
10902,accept,ok,39
10878,accept,ok,48
10898,accept,ok,40
10995,reject,Assert_connectivity_failed,5
10998,reject,Assert_connectivity_failed,5
10999,reject,Assert_connectivity_failed,4
11007,reject,Assert_connectivity_failed,5
11022,reject,Assert_connectivity_failed,4
10906,accept,ok,41
11029,reject,Assert_connectivity_failed,4
10907,accept,ok,45
10908,accept,ok,43
11031,reject,Assert_connectivity_failed,4
11033,reject,Assert_connectivity_failed,4
10914,accept,ok,36
11037,reject,Assert_connectivity_failed,5
10981,accept,ok,31
11038,reject,Attacker_not_available
Terminated,8
10913,accept,ok,45
10969,accept,ok,35
10931,accept,ok,42
11003,accept,ok,30
11049,reject,Assert_connectivity_failed,3
10942,accept,ok,41
10974,accept,ok,37
10955,accept,ok,40
11060,reject,Assert_connectivity_failed,4
11006,accept,ok,32
10966,accept,ok,42
11065,reject,Assert_connectivity_failed,4
11072,reject,Assert_connectivity_failed,4
11059,reject,Attacker_not_available
Terminated,7
11017,accept,ok,33
11094,reject,Assert_connectivity_failed,4
11095,reject,Assert_connectivity_failed,3
11011,accept,ok,39
10991,accept,ok,43
10996,accept,ok,43
11100,reject,Assert_connectivity_failed,4
11027,accept,ok,34
11116,reject,Assert_connectivity_failed,4
11018,accept,ok,43
10965,accept,ok,55
11026,accept,ok,40
11132,reject,Assert_connectivity_failed,4
11131,reject,Assert_connectivity_failed,4
11133,reject,Attacker_not_available
Terminated,7
11046,accept,ok,37
11036,accept,ok,43
11053,accept,ok,34
11138,reject,Assert_connectivity_failed,3
11045,accept,ok,42
11047,accept,ok,40
11141,reject,Assert_connectivity_failed,4
11097,accept,ok,35
11070,accept,ok,39
11098,accept,ok,35
11150,reject,Assert_connectivity_failed,5
11075,accept,ok,38
11117,reject,Attacker_not_available
Terminated,29
11099,accept,ok,35
11164,reject,Assert_connectivity_failed,4
11161,reject,Assert_connectivity_failed,4
11064,accept,ok,43
11089,accept,ok,42
11068,accept,ok,45
11111,accept,ok,36
11172,reject,Assert_connectivity_failed,4
11175,reject,Assert_connectivity_failed,4
11104,accept,ok,39
11181,reject,Assert_connectivity_failed,3
11173,reject,Attacker_not_available
Terminated,6
11182,reject,Assert_connectivity_failed,5
11192,reject,Assert_connectivity_failed,4
11121,accept,ok,36
11105,accept,ok,42
11200,reject,Assert_connectivity_failed,5
11125,accept,ok,38
11202,reject,Assert_connectivity_failed,5
11208,reject,Assert_connectivity_failed,4
11119,accept,ok,44
11211,reject,Assert_connectivity_failed,4
11206,reject,Attacker_not_available
Terminated,7
11217,reject,Assert_connectivity_failed,4
11219,reject,Assert_connectivity_failed,5
11134,accept,ok,41
11224,reject,Assert_connectivity_failed,4
11240,reject,Assert_connectivity_failed,4
11135,accept,ok,39
11139,accept,ok,36
11136,accept,ok,39
11246,reject,Assert_connectivity_failed,3
11250,reject,Assert_connectivity_failed,4
11165,accept,ok,33
11142,accept,ok,42
11152,accept,ok,39
11252,reject,Assert_connectivity_failed,5
11253,reject,Assert_connectivity_failed,5
11155,accept,ok,40
11255,reject,Assert_connectivity_failed,4
11169,accept,ok,41
11167,accept,ok,41
11184,accept,ok,35
11254,reject,Attacker_not_available
Terminated,6
11259,reject,Assert_connectivity_failed,4
11170,accept,ok,43
11267,reject,Assert_connectivity_failed,4
11272,reject,Assert_connectivity_failed,3
11279,reject,Assert_connectivity_failed,4
11210,accept,ok,34
11216,accept,ok,33
11194,accept,ok,40
11274,reject,Attacker_not_available
Terminated,6
11204,accept,ok,37
11185,accept,ok,41
11291,reject,Assert_connectivity_failed,4
11300,reject,Assert_connectivity_failed,4
11301,reject,Assert_connectivity_failed,4
11212,accept,ok,38
11292,reject,Attacker_not_available
Terminated,7
11305,reject,Assert_connectivity_failed,4
11243,accept,ok,33
11313,reject,Assert_connectivity_failed,4
11229,accept,ok,38
11312,reject,Attacker_not_available
Terminated,7
11227,accept,ok,42
11323,reject,Assert_connectivity_failed,5
11326,reject,Assert_connectivity_failed,4
11238,accept,ok,44
11248,accept,ok,38
11245,accept,ok,41
11296,reject,Attacker_not_available
Terminated,19
11247,accept,ok,40
11328,reject,Attacker_not_available
Terminated,7
11343,reject,Assert_connectivity_failed,3
11347,reject,Assert_connectivity_failed,4
11350,reject,Assert_connectivity_failed,5
11352,reject,Attacker_not_available
Terminated,8
11270,accept,ok,36
11365,reject,Assert_connectivity_failed,4
11280,accept,ok,34
11265,accept,ok,40
11258,accept,ok,42
11368,reject,Assert_connectivity_failed,4
11373,reject,Assert_connectivity_failed,4
11377,reject,Assert_connectivity_failed,4
11378,reject,Assert_connectivity_failed,3
11297,accept,ok,36
11380,reject,Assert_connectivity_failed,4
11383,reject,Assert_connectivity_failed,3
11376,reject,Attacker_not_available
Terminated,7
11306,accept,ok,33
11315,accept,ok,32
11387,reject,Assert_connectivity_failed,5
11277,accept,ok,46
11388,reject,Assert_connectivity_failed,4
11384,reject,Attacker_not_available
Terminated,7
11282,accept,ok,44
11290,accept,ok,45
11400,reject,Assert_connectivity_failed,4
11294,accept,ok,43
11385,reject,Attacker_not_available
Terminated,8
11394,reject,Attacker_not_available
Terminated,6
11401,reject,Assert_connectivity_failed,3
11395,reject,Attacker_not_available
Terminated,7
11404,reject,Assert_connectivity_failed,4
11419,reject,Assert_connectivity_failed,4
11417,reject,Assert_connectivity_failed,5
11429,reject,Assert_connectivity_failed,3
11439,reject,Assert_connectivity_failed,4
11324,accept,ok,37
11321,accept,ok,42
11421,reject,Attacker_not_available
Terminated,8
11320,accept,ok,43
11451,reject,Assert_connectivity_failed,4
11460,reject,Assert_connectivity_failed,4
11454,reject,Assert_connectivity_failed,4
11327,accept,ok,38
11470,reject,Assert_connectivity_failed,4
11479,reject,Assert_connectivity_failed,4
11473,reject,Assert_connectivity_failed,4
11338,accept,ok,39
11471,reject,Attacker_not_available
Terminated,7
11490,reject,Assert_connectivity_failed,3
11345,accept,ok,40
11348,accept,ok,40
11491,reject,Assert_connectivity_failed,4
11342,accept,ok,45
11494,reject,Assert_connectivity_failed,5
11511,reject,Assert_connectivity_failed,4
11521,reject,Assert_connectivity_failed,2
11361,accept,ok,44
11515,reject,Assert_connectivity_failed,5
11502,reject,Attacker_not_available
Terminated,8
11522,reject,Assert_connectivity_failed,4
11527,reject,Assert_connectivity_failed,4
11533,reject,Attacker_not_available
Terminated,7
11538,reject,Assert_connectivity_failed,4
11389,accept,ok,38
11405,accept,ok,37
11441,accept,ok,33
11444,accept,ok,34
11398,accept,ok,42
11411,accept,ok,41
11559,reject,Assert_connectivity_failed,3
11440,accept,ok,40
11480,accept,ok,35
11481,accept,ok,36
11462,accept,ok,40
11436,accept,ok,45
11463,accept,ok,40
11474,accept,ok,40
11566,reject,Attacker_not_available
Terminated,8
11586,reject,Assert_connectivity_failed,4
11486,accept,ok,40
11488,accept,ok,40
11593,reject,Assert_connectivity_failed,4
11605,reject,Assert_connectivity_failed,4
11499,accept,ok,40
11609,reject,Assert_connectivity_failed,4
11524,accept,ok,37
11535,accept,ok,33
11489,accept,ok,49
11540,accept,ok,31
11621,reject,Assert_connectivity_failed,4
11625,reject,Attacker_not_available
Terminated,7
11549,accept,ok,32
11544,accept,ok,36
11620,reject,Attacker_not_available
Terminated,9
11638,reject,Assert_connectivity_failed,4
11534,accept,ok,45
11565,reject,Attacker_not_available
Terminated,32
11558,accept,ok,38
11646,reject,Assert_connectivity_failed,4
11647,reject,Assert_connectivity_failed,4
11643,reject,Attacker_not_available
Terminated,7
11652,reject,Assert_connectivity_failed,4
11641,reject,Attacker_not_available
Terminated,8
11542,accept,ok,44
11570,accept,ok,34
11656,reject,Assert_connectivity_failed,3
11653,reject,Assert_connectivity_failed,5
11664,reject,Assert_connectivity_failed,4
11666,reject,Assert_connectivity_failed,3
11600,reject,Attacker_not_available
Terminated,29
11657,reject,Attacker_not_available
Terminated,7
11572,accept,ok,38
11554,accept,ok,48
11579,accept,ok,38
11697,reject,Assert_connectivity_failed,4
11699,reject,Assert_connectivity_failed,4
11689,reject,Attacker_not_available
Terminated,7
11576,accept,ok,43
11701,reject,Assert_connectivity_failed,4
11597,accept,ok,42
11702,reject,Assert_connectivity_failed,4
11603,accept,ok,38
11568,accept,ok,50
11706,reject,Assert_connectivity_failed,4
11599,accept,ok,42
11719,reject,Assert_connectivity_failed,4
11722,reject,Assert_connectivity_failed,3
11615,accept,ok,38
11721,reject,Assert_connectivity_failed,5
11724,reject,Assert_connectivity_failed,5
11731,reject,Assert_connectivity_failed,4
11626,accept,ok,39
11726,reject,Attacker_not_available
Terminated,7
11631,accept,ok,37
11746,reject,Assert_connectivity_failed,4
11744,reject,Attacker_not_available
Terminated,7
11749,reject,Assert_connectivity_failed,4
11640,accept,ok,39
11754,reject,Assert_connectivity_failed,3
11630,accept,ok,44
11682,accept,ok,32
11679,accept,ok,34
11685,accept,ok,33
11663,accept,ok,37
11764,reject,Assert_connectivity_failed,3
11692,accept,ok,36
11716,reject,Attacker_not_available
Terminated,27
11672,accept,ok,42
11777,reject,Assert_connectivity_failed,3
11768,reject,Attacker_not_available
Terminated,8
11700,accept,ok,38
11708,accept,ok,35
11781,reject,Assert_connectivity_failed,5
11696,accept,ok,44
11787,reject,Assert_connectivity_failed,4
11723,accept,ok,34
11707,accept,ok,39
11794,reject,Assert_connectivity_failed,4
11714,accept,ok,41
11818,reject,Assert_connectivity_failed,4
11812,reject,Attacker_not_available
Terminated,7
11732,accept,ok,44
11728,accept,ok,47
11747,accept,ok,42
11752,accept,ok,41
11828,reject,Assert_connectivity_failed,5
11758,accept,ok,38
11765,accept,ok,34
11756,accept,ok,40
11755,accept,ok,42
11766,accept,ok,35
11762,accept,ok,41
11830,reject,Attacker_not_available
Terminated,7
11842,reject,Assert_connectivity_failed,4
11864,reject,Assert_connectivity_failed,3
11760,accept,ok,46
11788,reject,Attacker_not_available
Terminated,32
11773,accept,ok,37
11770,accept,ok,39
11873,reject,Assert_connectivity_failed,3
11872,reject,Assert_connectivity_failed,4
11874,reject,Assert_connectivity_failed,4
11826,reject,Attacker_not_available
Terminated,24
11877,reject,Assert_connectivity_failed,3
11809,accept,ok,34
11782,accept,ok,42
11808,accept,ok,37
11803,accept,ok,40
11810,accept,ok,38
11896,reject,Assert_connectivity_failed,3
11897,reject,Assert_connectivity_failed,4
11838,reject,Attacker_not_available
Terminated,26
11910,reject,Assert_connectivity_failed,5
11822,accept,ok,35
11801,accept,ok,47
11916,reject,Assert_connectivity_failed,4
11918,reject,Assert_connectivity_failed,4
11915,reject,Attacker_not_available
Terminated,8
11869,reject,Attacker_not_available
Terminated,26
11849,accept,ok,30
11852,accept,ok,31
11832,accept,ok,35
11929,reject,Assert_connectivity_failed,4
11930,reject,Assert_connectivity_failed,4
11937,reject,Assert_connectivity_failed,3
11939,reject,Assert_connectivity_failed,3
11846,accept,ok,38
11944,reject,Assert_connectivity_failed,3
11941,reject,Assert_connectivity_failed,5
11938,reject,Attacker_not_available
Terminated,8
11940,reject,Attacker_not_available
Terminated,7
11855,accept,ok,39
11867,accept,ok,38
11888,accept,ok,29
11951,reject,Assert_connectivity_failed,4
11957,reject,Assert_connectivity_failed,3
11853,accept,ok,42
11946,reject,Attacker_not_available
Terminated,7
11880,accept,ok,33
11962,reject,Assert_connectivity_failed,4
11959,reject,Assert_connectivity_failed,4
11876,accept,ok,37
11966,reject,Assert_connectivity_failed,4
11977,reject,Assert_connectivity_failed,4
11892,accept,ok,34
11965,reject,Attacker_not_available
Terminated,7
11958,reject,Attacker_not_available
Terminated,9
11870,accept,ok,43
11993,reject,Assert_connectivity_failed,2
11992,reject,Assert_connectivity_failed,4
11921,reject,Attacker_not_available
Terminated,26
11885,accept,ok,40
12002,reject,Assert_connectivity_failed,4
11999,reject,Attacker_not_available
Terminated,8
11908,accept,ok,41
12023,reject,Assert_connectivity_failed,4
11928,accept,ok,34
11927,accept,ok,37
11912,accept,ok,46
12029,reject,Assert_connectivity_failed,4
11932,accept,ok,36
11889,accept,ok,53
12039,reject,Assert_connectivity_failed,4
12038,reject,Assert_connectivity_failed,4
11926,accept,ok,44
12044,reject,Assert_connectivity_failed,4
12050,reject,Assert_connectivity_failed,4
11969,accept,ok,36
11979,accept,ok,37
12064,reject,Assert_connectivity_failed,4
12070,reject,Assert_connectivity_failed,4
11989,accept,ok,38
11955,accept,ok,44
12000,accept,ok,37
12024,reject,Attacker_not_available
Terminated,26
12012,accept,ok,36
11998,accept,ok,40
11983,accept,ok,44
12010,accept,ok,39
12100,reject,Assert_connectivity_failed,3
12041,reject,Attacker_not_available
Terminated,24
11986,accept,ok,45
12014,accept,ok,41
12003,accept,ok,43
12118,reject,Assert_connectivity_failed,4
12120,reject,Assert_connectivity_failed,4
12125,reject,Assert_connectivity_failed,4
12020,accept,ok,42
12126,reject,Assert_connectivity_failed,4
12015,accept,ok,44
12130,reject,Assert_connectivity_failed,4
12140,reject,Assert_connectivity_failed,3
12142,reject,Assert_connectivity_failed,3
12036,accept,ok,36
12150,reject,Assert_connectivity_failed,5
12028,accept,ok,42
12157,reject,Attacker_not_available
Terminated,7
12077,reject,Attacker_not_available
Terminated,23
12043,accept,ok,39
12160,reject,Assert_connectivity_failed,4
12105,reject,Attacker_not_available
Terminated,22
12045,accept,ok,39
12166,reject,Assert_connectivity_failed,4
12169,reject,Assert_connectivity_failed,3
12161,reject,Attacker_not_available
Terminated,8
12046,accept,ok,43
12171,reject,Assert_connectivity_failed,5
12172,reject,Assert_connectivity_failed,4
12176,reject,Assert_connectivity_failed,4
12108,reject,Attacker_not_available
Terminated,28
12187,reject,Assert_connectivity_failed,4
12188,reject,Assert_connectivity_failed,4
12191,reject,Assert_connectivity_failed,4
12112,reject,Attacker_not_available
Terminated,30
12193,reject,Assert_connectivity_failed,4
12197,reject,Assert_connectivity_failed,3
12205,reject,Assert_connectivity_failed,4
12082,accept,ok,39
12215,reject,Assert_connectivity_failed,4
12096,accept,ok,39
12202,reject,Attacker_not_available
Terminated,6
12233,reject,Assert_connectivity_failed,4
12076,accept,ok,46
12250,reject,Assert_connectivity_failed,4
12102,accept,ok,41
12094,accept,ok,44
12149,accept,ok,33
12127,accept,ok,37
12244,reject,Attacker_not_available
Terminated,7
12264,reject,Assert_connectivity_failed,4
12269,reject,Assert_connectivity_failed,4
12272,reject,Assert_connectivity_failed,4
12258,reject,Attacker_not_available
Terminated,7
12275,reject,Assert_connectivity_failed,4
12295,reject,Assert_connectivity_failed,3
12124,accept,ok,47
12144,accept,ok,42
12296,reject,Assert_connectivity_failed,4
12158,accept,ok,39
12147,accept,ok,44
12159,accept,ok,39
12154,accept,ok,44
12302,reject,Assert_connectivity_failed,3
12300,reject,Assert_connectivity_failed,4
12304,reject,Assert_connectivity_failed,3
12311,reject,Assert_connectivity_failed,4
12313,reject,Assert_connectivity_failed,4
12326,reject,Assert_connectivity_failed,4
12335,reject,Assert_connectivity_failed,5
12182,accept,ok,37
12168,accept,ok,45
12162,accept,ok,48
12338,reject,Assert_connectivity_failed,4
12342,reject,Assert_connectivity_failed,3
12227,accept,ok,37
12340,reject,Attacker_not_available
Terminated,8
12350,reject,Assert_connectivity_failed,4
12204,accept,ok,42
12199,accept,ok,44
12217,accept,ok,43
12359,reject,Assert_connectivity_failed,4
12367,reject,Assert_connectivity_failed,3
12265,accept,ok,36
12260,accept,ok,37
12285,reject,Attacker_not_available
Terminated,31
12373,reject,Assert_connectivity_failed,4
12370,reject,Attacker_not_available
Terminated,7
12293,accept,ok,35
12253,accept,ok,45
12334,reject,Attacker_not_available
Terminated,27
12261,accept,ok,43
12323,reject,Attacker_not_available
Terminated,30
12392,reject,Assert_connectivity_failed,4
12381,reject,Attacker_not_available
Terminated,8
12394,reject,Assert_connectivity_failed,4
12314,accept,ok,34
12397,reject,Assert_connectivity_failed,4
12393,reject,Attacker_not_available
Terminated,7
12276,accept,ok,44
12405,reject,Assert_connectivity_failed,4
12327,accept,ok,36
12408,reject,Assert_connectivity_failed,4
12400,reject,Attacker_not_available
Terminated,6
12412,reject,Assert_connectivity_failed,4
12416,reject,Assert_connectivity_failed,3
12415,reject,Assert_connectivity_failed,5
12419,reject,Assert_connectivity_failed,4
12320,accept,ok,41
12409,reject,Attacker_not_available
