K,method,variant,classifier,acc_S_test_mean,acc_S_test_std,auc_S_test_mean,auc_S_test_std,acc_M_test_mean,acc_M_test_std,auc_M_test_mean,auc_M_test_std,acc_SM_mean,acc_SM_std,auc_SM_mean,auc_SM_std,acc_MS_mean,acc_MS_std,auc_MS_mean,auc_MS_std,asymmetry_mean,asymmetry_std,n_features,n_features_passing_threshold
33,perm_xgb,soft,catboost,0.9041271228771229,0.0033189729100020146,0.9575985234795175,0.0027637352944362933,0.910989010989011,0.003362390047919614,0.9617467884263589,0.002006859386310723,0.6755494505494506,0.015890893491596562,0.8360988611787812,0.010603291370758853,0.8440921578421579,0.0028879150488896727,0.8933050145409036,0.003387881619225542,0.16854270729270726,0.016907103547393405,33.0,33.0
1,perm_xgb,strict,catboost,,,,,,,,,,,,,,,,,,,0.0,0.0
2,perm_xgb,strict,catboost,,,,,,,,,,,,,,,,,,,0.0,0.0
3,perm_xgb,strict,catboost,0.8421703296703298,0.0036823733206356227,0.8953616422912752,0.0034338020040839074,0.846821928071928,0.003146434521315252,0.8986591439903753,0.0037473141200445904,0.8134228271728272,0.004490042271961012,0.8868310798841519,0.00047014460678554323,0.8037574925074924,0.008799575159178955,0.8957120677150023,0.0006302206026489181,0.012227772227772176,0.008441622220577764,1.0,1.0
4,perm_xgb,strict,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,3.0
5,perm_xgb,strict,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,3.0
6,perm_xgb,strict,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,3.0
7,perm_xgb,strict,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,3.0
8,perm_xgb,strict,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,3.0
9,perm_xgb,strict,catboost,0.8783404095904096,0.003865479927448173,0.935177497327847,0.003146918973175459,0.8954732767232768,0.003249147489081997,0.9483511976909205,0.0020469217180961573,0.7405094905094904,0.024997329542777932,0.8249009765833566,0.009733022600412903,0.8384228271728272,0.0016270524861198357,0.8855614918298486,0.001999060147197813,0.09791333666333665,0.024742109510038558,6.0,6.0
10,perm_xgb,strict,catboost,0.8783404095904096,0.003865479927448173,0.935177497327847,0.003146918973175459,0.8954732767232768,0.003249147489081997,0.9483511976909205,0.0020469217180961573,0.7405094905094904,0.024997329542777932,0.8249009765833566,0.009733022600412903,0.8384228271728272,0.0016270524861198357,0.8855614918298486,0.001999060147197813,0.09791333666333665,0.024742109510038558,6.0,6.0
11,perm_xgb,strict,catboost,0.8783404095904096,0.003865479927448173,0.935177497327847,0.003146918973175459,0.8954732767232768,0.003249147489081997,0.9483511976909205,0.0020469217180961573,0.7405094905094904,0.024997329542777932,0.8249009765833566,0.009733022600412903,0.8384228271728272,0.0016270524861198357,0.8855614918298486,0.001999060147197813,0.09791333666333665,0.024742109510038558,6.0,6.0
12,perm_xgb,strict,catboost,0.8783404095904096,0.003865479927448173,0.935177497327847,0.003146918973175459,0.8954732767232768,0.003249147489081997,0.9483511976909205,0.0020469217180961573,0.7405094905094904,0.024997329542777932,0.8249009765833566,0.009733022600412903,0.8384228271728272,0.0016270524861198357,0.8855614918298486,0.001999060147197813,0.09791333666333665,0.024742109510038558,6.0,6.0
13,perm_xgb,strict,catboost,0.8820991508491508,0.003095947569982509,0.9401135172270287,0.002734632731958261,0.8979208291708292,0.0024188666091791078,0.9504854707605082,0.0018472386882421317,0.7479283216783217,0.023796148605572703,0.8297728763494249,0.009411952228728903,0.8337524975024975,0.0017138395275418938,0.8790384892330447,0.001851122075640747,0.08582417582417577,0.02396333374309803,7.0,7.0
14,perm_xgb,strict,catboost,0.8932567432567433,0.0032327186991912976,0.951742687881549,0.0029985470244068965,0.8994567932067932,0.0029515485316315487,0.9529988087586739,0.002027972968430109,0.7078996003996003,0.014180974564895513,0.8259997808135919,0.007596063092031012,0.8380619380619381,0.0019355071914518734,0.8891559568054322,0.002734729594885001,0.13016233766233762,0.01461947486353893,8.0,8.0
15,perm_xgb,strict,catboost,0.9035964035964035,0.0031671619758433193,0.956829952016016,0.002725427094325261,0.9086163836163836,0.002858981611249791,0.9587826680686945,0.0019176437857471886,0.7216171328671328,0.013665348723454488,0.8338327778614991,0.009457670948930437,0.843563936063936,0.0016208589681710253,0.895022723842092,0.0027985765433929635,0.12194680319680315,0.013953955400559463,11.0,11.0
16,perm_xgb,strict,catboost,0.9035964035964035,0.0031671619758433193,0.956829952016016,0.002725427094325261,0.9086163836163836,0.002858981611249791,0.9587826680686945,0.0019176437857471886,0.7216171328671328,0.013665348723454488,0.8338327778614991,0.009457670948930437,0.843563936063936,0.0016208589681710253,0.895022723842092,0.0027985765433929635,0.12194680319680315,0.013953955400559463,11.0,11.0
17,perm_xgb,strict,catboost,0.9035964035964035,0.0031671619758433193,0.956829952016016,0.002725427094325261,0.9086163836163836,0.002858981611249791,0.9587826680686945,0.0019176437857471886,0.7216171328671328,0.013665348723454488,0.8338327778614991,0.009457670948930437,0.843563936063936,0.0016208589681710253,0.895022723842092,0.0027985765433929635,0.12194680319680315,0.013953955400559463,11.0,11.0
18,perm_xgb,strict,catboost,0.9040771728271728,0.00319458296558276,0.9580856643356643,0.0027276611648095394,0.9090721778221778,0.003060486595413339,0.9595216924059956,0.0018982533903885112,0.6967557442557443,0.021645275455174032,0.8321247241145467,0.0104952001340964,0.8467757242757242,0.001896317870587401,0.8966051377443736,0.0030042720603568776,0.15001998001998,0.022267016165149645,13.0,13.0
19,perm_xgb,strict,catboost,0.9046141358641359,0.0029968044499316705,0.95783334110944,0.0027761620142257156,0.9096153846153847,0.003434597657786245,0.9600083872795537,0.001963809163088933,0.6688486513486513,0.01740243671445546,0.8163426981360298,0.011276518990040785,0.8454995004995005,0.0015901979392461722,0.8954928824921332,0.0031344956945416305,0.1766508491508491,0.01819970087289766,14.0,14.0
20,perm_xgb,strict,catboost,0.9049762737262738,0.002938506213558305,0.9579085266007719,0.0028385712186298727,0.909758991008991,0.00321430430276729,0.9598978272601524,0.001976226057059321,0.6628384115884116,0.014889715884134442,0.8138929423473629,0.012081917672463471,0.8451923076923077,0.0020522196452102794,0.8949121850926296,0.003464644730803592,0.18235389610389607,0.016051367191641533,15.0,15.0
21,perm_xgb,strict,catboost,0.9049762737262738,0.002938506213558305,0.9579085266007719,0.0028385712186298727,0.909758991008991,0.00321430430276729,0.9598978272601524,0.001976226057059321,0.6628384115884116,0.014889715884134442,0.8138929423473629,0.012081917672463471,0.8451923076923077,0.0020522196452102794,0.8949121850926296,0.003464644730803592,0.18235389610389607,0.016051367191641533,15.0,15.0
22,perm_xgb,strict,catboost,0.9049762737262738,0.002938506213558305,0.9579085266007719,0.0028385712186298727,0.909758991008991,0.00321430430276729,0.9598978272601524,0.001976226057059321,0.6628384115884116,0.014889715884134442,0.8138929423473629,0.012081917672463471,0.8451923076923077,0.0020522196452102794,0.8949121850926296,0.003464644730803592,0.18235389610389607,0.016051367191641533,15.0,15.0
23,perm_xgb,strict,catboost,0.9049762737262738,0.002938506213558305,0.9579085266007719,0.0028385712186298727,0.909758991008991,0.00321430430276729,0.9598978272601524,0.001976226057059321,0.6628384115884116,0.014889715884134442,0.8138929423473629,0.012081917672463471,0.8451923076923077,0.0020522196452102794,0.8949121850926296,0.003464644730803592,0.18235389610389607,0.016051367191641533,15.0,15.0
24,perm_xgb,strict,catboost,0.9049762737262738,0.002938506213558305,0.9579085266007719,0.0028385712186298727,0.909758991008991,0.00321430430276729,0.9598978272601524,0.001976226057059321,0.6628384115884116,0.014889715884134442,0.8138929423473629,0.012081917672463471,0.8451923076923077,0.0020522196452102794,0.8949121850926296,0.003464644730803592,0.18235389610389607,0.016051367191641533,15.0,15.0
25,perm_xgb,strict,catboost,0.904739010989011,0.0028993669321955365,0.9577157888315482,0.0026185591465808984,0.9095591908091908,0.003072423631778116,0.9597027753714817,0.0018987026299396353,0.6701848151848152,0.013520351871864435,0.8167962244423908,0.011012914672298741,0.8443818681318682,0.002530416626579071,0.8940497983534946,0.003543280344488865,0.17419705294705293,0.014119691661093779,18.0,18.0
26,perm_xgb,strict,catboost,0.9045329670329669,0.0030306346402376536,0.9576546018916149,0.002683155083283412,0.9097714785214785,0.003465019737783556,0.9596693578649124,0.0019408649750094697,0.6714298201798201,0.013618014786494013,0.8170412445945663,0.010150673000248767,0.8444293206793206,0.002312449601940976,0.8942080713991304,0.0036131014760831764,0.17299950049950047,0.014417928554259956,19.0,19.0
27,perm_xgb,strict,catboost,0.9045329670329669,0.0030306346402376536,0.9576546018916149,0.002683155083283412,0.9097714785214785,0.003465019737783556,0.9596693578649124,0.0019408649750094697,0.6714298201798201,0.013618014786494013,0.8170412445945663,0.010150673000248767,0.8444293206793206,0.002312449601940976,0.8942080713991304,0.0036131014760831764,0.17299950049950047,0.014417928554259956,19.0,19.0
28,perm_xgb,strict,catboost,0.9047202797202798,0.002882823784929658,0.957573741817623,0.0026509777134819295,0.9097215284715284,0.0033866808061016867,0.959677519658164,0.0018946830018742626,0.6810402097902097,0.01345833304112094,0.8334589483942632,0.009469340700534394,0.8458891108891109,0.0022194945190063065,0.8942090370917792,0.0033165327041677116,0.16484890109890107,0.013363014128451152,21.0,21.0
29,perm_xgb,strict,catboost,0.9047202797202798,0.002882823784929658,0.957573741817623,0.0026509777134819295,0.9097215284715284,0.0033866808061016867,0.959677519658164,0.0018946830018742626,0.6810402097902097,0.01345833304112094,0.8334589483942632,0.009469340700534394,0.8458891108891109,0.0022194945190063065,0.8942090370917792,0.0033165327041677116,0.16484890109890107,0.013363014128451152,21.0,21.0
30,perm_xgb,strict,catboost,0.9043144355644357,0.0034477807857425428,0.9577323244936882,0.002727948155334785,0.9108454045954046,0.003211034344475109,0.9613245458337867,0.0019482563336302979,0.6766183816183816,0.018787829496943173,0.8326911838161838,0.012572802022840838,0.8432417582417582,0.0033040283360357575,0.8930335005903188,0.0035471211714914247,0.1666233766233766,0.019046511095282395,23.0,23.0
31,perm_xgb,strict,catboost,0.9047327672327672,0.0028498669821027675,0.9579276212049688,0.0026960327952766706,0.9107892107892107,0.003589029499475838,0.9613932365087459,0.002049406304798734,0.6758903596403597,0.020026933190413578,0.8324027861499139,0.011069048215098125,0.8435964035964035,0.003523854030013902,0.8926220268243246,0.003308787718573414,0.16770604395604394,0.021062423685427517,27.0,27.0
32,perm_xgb,strict,catboost,0.904582917082917,0.0031559734452728597,0.9577564356223197,0.002716881710434878,0.9118444055944057,0.003962897148079306,0.9617429991337334,0.001947225780036361,0.6776873126873126,0.019461825417256915,0.836513539657146,0.010014607349687307,0.844634115884116,0.002336611012779183,0.8934265509715059,0.0036722158305658023,0.16694680319680316,0.019780348364335336,29.0,29.0
33,perm_xgb,strict,catboost,0.9041271228771229,0.0033189729100020146,0.9575985234795175,0.0027637352944362933,0.910989010989011,0.003362390047919614,0.9617467884263589,0.002006859386310723,0.6755494505494506,0.015890893491596562,0.8360988611787812,0.010603291370758853,0.8440921578421579,0.0028879150488896727,0.8933050145409036,0.003387881619225542,0.16854270729270726,0.016907103547393405,33.0,33.0
1,perm_catboost,soft,catboost,0.8421703296703298,0.0036823733206356227,0.8953616422912752,0.0034338020040839074,0.846821928071928,0.003146434521315252,0.8986591439903753,0.0037473141200445904,0.8134228271728272,0.004490042271961012,0.8868310798841519,0.00047014460678554323,0.8037574925074924,0.008799575159178955,0.8957120677150023,0.0006302206026489181,0.012227772227772176,0.008441622220577764,1.0,0.0
2,perm_catboost,soft,catboost,0.8481206293706294,0.003460611329017303,0.8980189687310691,0.0031248638987658693,0.8611700799200799,0.0037041455912579365,0.9119027607008375,0.0035403774805091008,0.822047952047952,0.007026135914049852,0.8895182509797894,0.0009016943381228501,0.7967107892107892,0.007619944766270439,0.8924506909798493,0.0005329573109250313,0.025337162837162797,0.008496743514238946,2.0,0.0
3,perm_catboost,soft,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,1.0
4,perm_catboost,soft,catboost,0.8765422077922078,0.003566750158597172,0.9437166573436553,0.0027865479655514057,0.8736201298701299,0.0033929757797714287,0.9254622094938029,0.0030071455662175482,0.8058603896103896,0.0027464672361419877,0.8356170159760319,0.006050688044909373,0.8225324675324674,0.008850424376644041,0.9114312073416094,0.0013159210393138322,0.016684565434565403,0.00903822246720247,4.0,1.0
5,perm_catboost,soft,catboost,0.9014235764235764,0.003592914894224599,0.9557549265794145,0.0027158976343696632,0.8759990009990011,0.00345114153001837,0.9277612746893465,0.0028524001067948947,0.6789547952047952,0.01122227227177162,0.7956818525505464,0.0055981671662737,0.819905094905095,0.007256645633155358,0.9151111663062211,0.0010147033527502275,0.14095029970029965,0.012551723223394524,5.0,3.0
6,perm_catboost,soft,catboost,0.9031905594405595,0.0035280203485088804,0.9561469203249298,0.002753691399071776,0.8794080919080919,0.0034001342129960565,0.9323863917051979,0.002907826855645378,0.7087237762237762,0.013565319943582309,0.8129779298498704,0.007380450206241573,0.8210289710289711,0.009115349306943217,0.9150212484194128,0.0016253512966378724,0.11230519480519478,0.016342658364732147,6.0,3.0
7,perm_catboost,soft,catboost,0.9027847152847153,0.003148057851670969,0.956222074628668,0.0027305014433370027,0.894517982017982,0.0028069797231760653,0.9468006035547869,0.0024022931121986395,0.715738011988012,0.01680692372167761,0.8231939131672524,0.008469665601426965,0.8381456043956044,0.002633218723348949,0.8895135026062848,0.0029403478500892003,0.12240759240759233,0.017179262383002762,7.0,3.0
8,perm_catboost,soft,catboost,0.9027784715284716,0.003352091982087776,0.9560246774329567,0.002849993251972159,0.8965971528471528,0.0031771165950148636,0.9498101517613255,0.002431688247614919,0.7103933566433567,0.015441976773066588,0.8203008748868514,0.010337405860666785,0.8393106893106893,0.0024528716325934075,0.8935865986535942,0.0026847841085108548,0.12891733266733263,0.015527934633868068,8.0,3.0
9,perm_catboost,soft,catboost,0.9028034465534466,0.0027779342402518303,0.9559062565805823,0.0028405142807658283,0.8968656343656344,0.003065744885344312,0.9497464401856884,0.0023340932146133945,0.7093356643356643,0.014544063898042336,0.8211389484017481,0.009561196996569994,0.8387487512487513,0.00216966711312611,0.8931817206894005,0.002701708363049992,0.1294130869130869,0.015390587191443376,9.0,3.0
10,perm_catboost,soft,catboost,0.9024787712287712,0.0027432092546839184,0.9558481041935089,0.002818090555160866,0.8980581918081919,0.003104683443098638,0.9513126203217361,0.0022947371613974495,0.6632155344655344,0.016086306607670284,0.7987209478209103,0.012365740255666965,0.8370354645354645,0.0032019327224667546,0.8907982989163683,0.0032613365216941663,0.17381993006993005,0.018177055971780588,10.0,4.0
11,perm_catboost,soft,catboost,0.902972027972028,0.002919880686901438,0.95651922222383,0.002638348612365845,0.9034715284715285,0.002752326715039644,0.9555488327232208,0.002240780942624836,0.6538099400599401,0.014870612149235215,0.8062695137030801,0.012471390968237569,0.8438736263736264,0.002583857255852852,0.8959150265319098,0.0035896520074213583,0.19006368631368628,0.016117213508861153,11.0,4.0
12,perm_catboost,soft,catboost,0.9030032467532468,0.0032231268048638823,0.9567987160816207,0.002615314094803742,0.9035714285714285,0.0030484826257300636,0.9553007478909702,0.0021486509056785424,0.6496141358641359,0.012670900827054483,0.8028421433087392,0.011746888724272968,0.8441583416583416,0.002403932276022475,0.8952914697689923,0.003535484153069068,0.19454420579420575,0.013758468721399868,12.0,5.0
13,perm_catboost,soft,catboost,0.9044517982017982,0.003471834617224173,0.9578698212377035,0.002592163668489487,0.9054757742257742,0.0029867091365975416,0.9574356447124304,0.0019506318373676637,0.6516995504495504,0.015201499581018397,0.799073070286357,0.014363284805630953,0.8427572427572427,0.0027018265397767112,0.8933500310877933,0.003509005760122451,0.19105769230769226,0.01692825712297213,13.0,6.0
14,perm_catboost,soft,catboost,0.9049950049950051,0.00293658539507796,0.9580181977737547,0.0026360672641042296,0.9095092407592407,0.0032840208562829394,0.9595283915011062,0.0018889646019561541,0.6615659340659341,0.013810635912446032,0.8119737867028076,0.01200194298298773,0.8453146853146853,0.001860410416176715,0.8946694962130776,0.003154864246792243,0.1837487512487512,0.014475240032677484,14.0,6.0
15,perm_catboost,soft,catboost,0.904945054945055,0.002872727895864058,0.9580601497653196,0.0026675437460069837,0.9091783216783217,0.0030008617831248645,0.9594163422741095,0.0018822686495056791,0.6593294205794206,0.012488131524169544,0.8122521264325085,0.012357945672246094,0.8444030969030969,0.0024097701241012934,0.8941678392786034,0.0027601641514487353,0.18507367632367627,0.013718904744894362,15.0,7.0
16,perm_catboost,soft,catboost,0.9050324675324676,0.002529339898846569,0.9579613693000306,0.002734260846911782,0.9107392607392608,0.0028135507535822276,0.9602778512072343,0.0018942959562049946,0.6781231268731268,0.016152159674459272,0.8317141511710068,0.01063017274179124,0.8475462037962037,0.0020142823978135924,0.8969093763379478,0.002988099347378798,0.1694230769230769,0.016573151196946037,16.0,7.0
17,perm_catboost,soft,catboost,0.9048264235764236,0.002373932840616696,0.9580156170003822,0.0027255481221175764,0.9101211288711288,0.002975531633744627,0.9602882803385425,0.002011187313964639,0.6780606893106893,0.01479201313242214,0.8324089781971276,0.011243769862685736,0.8472115384615385,0.002454079568845027,0.896547250202345,0.0029663487479381083,0.1691508491508491,0.01565753991373473,17.0,7.0
18,perm_catboost,soft,catboost,0.905300949050949,0.00297646929116056,0.9581003100296307,0.0027374631436351046,0.9104645354645354,0.0032465004532583152,0.960262697155492,0.0019540383315635864,0.675482017982018,0.01321007754416005,0.8319208137017828,0.009865105069298047,0.8475312187812187,0.002684031276443522,0.8963912972641743,0.003061722297909242,0.17204920079920077,0.013573338114785307,18.0,9.0
19,perm_catboost,soft,catboost,0.9045704295704295,0.002843148954448449,0.9579030422624328,0.002702067022082824,0.9103583916083917,0.003653368311387722,0.9600925220508761,0.0020166008170968,0.6792157842157842,0.013874521335410766,0.8374684734596073,0.01154785099180431,0.8469093406593406,0.0020795265556748143,0.8957610178907007,0.00312448085117131,0.16769355644355638,0.014650971816742766,19.0,10.0
20,perm_catboost,soft,catboost,0.904788961038961,0.002963259695246113,0.9578606427288994,0.0026589707697924356,0.9099775224775225,0.003379748863903618,0.9600421946310433,0.0019106494502974553,0.6837724775224775,0.011987425594588813,0.8382154420878821,0.011439138970466344,0.8465521978021979,0.002268041973374619,0.8959213057172597,0.003139166800577883,0.16277972027972026,0.012213778001808943,20.0,11.0
21,perm_catboost,soft,catboost,0.9047327672327672,0.003140331391669357,0.9579529954311423,0.0025981891680592287,0.9102959540459541,0.0029163017239772666,0.9599679931082903,0.0019571669229189975,0.68493006993007,0.010941954802148523,0.8392473426298975,0.009884576409706183,0.8469318181818182,0.002316673507697557,0.8960793295116473,0.003495147023776503,0.16200174825174823,0.01175735497069817,21.0,11.0
22,perm_catboost,soft,catboost,0.9049200799200798,0.0029905331781904664,0.9579446527498476,0.0026092189185735483,0.90994005994006,0.0034216695700904987,0.960025596593716,0.0020119876519412937,0.6825711788211788,0.01413763665000842,0.8380063015780423,0.010069884007196866,0.846535964035964,0.0019068696054117336,0.8963257436868826,0.003580396714241465,0.16396478521478516,0.014775971214193042,22.0,14.0
23,perm_catboost,soft,catboost,0.9043956043956044,0.0026426113313087305,0.9578060925088897,0.0025684692200102846,0.9104957542457542,0.0032801699070538555,0.96011750331337,0.002060480081131226,0.6841720779220779,0.015880595501502878,0.8383321456889764,0.010967413736458086,0.8467894605394605,0.0026179418993519136,0.8962128480909699,0.0036612298742810167,0.16261738261738257,0.016124681728700335,23.0,16.0
24,perm_catboost,soft,catboost,0.9043893606393606,0.003050279169757119,0.9580172293989726,0.002663463793401666,0.9102335164835165,0.0030343627548444028,0.9601692061060817,0.0019431098042281111,0.6835789210789212,0.015671040776286567,0.837837611252384,0.011317280162295568,0.8467207792207793,0.0024595291300425945,0.8961129667036261,0.0034645454838215877,0.1631418581418581,0.015623364269542533,24.0,17.0
25,perm_catboost,soft,catboost,0.9050761738261738,0.0027203158548271063,0.9580581506405682,0.002543830678966936,0.9116758241758243,0.003510114681810615,0.9618535685094127,0.0019958950917553933,0.6745579420579421,0.015328939877056367,0.8372631001615767,0.009856667431778928,0.8444043456543456,0.0026738256925313533,0.8946481117533814,0.0035560037635289504,0.16984640359640354,0.016178359127565132,25.0,19.0
26,perm_catboost,soft,catboost,0.904664085914086,0.0028067969749585872,0.9577200646506341,0.002748112000990375,0.9119630369630369,0.0033955207152263933,0.9618099620160059,0.002032678574345515,0.6790871628371629,0.018195151738227125,0.8376364818373435,0.01271149815522455,0.8448476523476524,0.0028613587059795565,0.8935576473975575,0.00363145754565687,0.16576048951048944,0.01909797120483726,26.0,20.0
27,perm_catboost,soft,catboost,0.9048389110889111,0.0030618807541516135,0.9577878727166939,0.002639647961838178,0.9118194305694306,0.003615884253886766,0.9617090607943505,0.0020029828019225916,0.6800586913086912,0.02088394343126355,0.8389468688778754,0.010797275029473748,0.8447527472527472,0.0029313700800099353,0.8937666993346314,0.0036511664119613313,0.1646940559440559,0.02080588857556424,27.0,20.0
28,perm_catboost,soft,catboost,0.9043768731268731,0.0032482380112211773,0.9578105398597406,0.002702556130927158,0.9113511488511488,0.0035525994087684818,0.9617936540232994,0.0019060500820065364,0.6776523476523477,0.017387964358237373,0.837064263845545,0.009687047017314798,0.8449675324675324,0.0027056330983402767,0.8937695657239862,0.003612113492718721,0.16731518481518476,0.018615066414342914,28.0,20.0
29,perm_catboost,soft,catboost,0.9041708291708291,0.0034654756641620695,0.9576830044331294,0.002824175205827223,0.9112387612387612,0.003972644867806211,0.9617495329345978,0.0019811678554803244,0.6776635864135864,0.018848505775251784,0.8372368523085306,0.010016314918220729,0.8441183816183816,0.002355728072500828,0.8934276093536833,0.0032380250628857177,0.16645479520479517,0.019913591452950637,29.0,21.0
30,perm_catboost,soft,catboost,0.9042957042957044,0.0033324287484910917,0.957548595260883,0.0027292806864799633,0.9112075424575424,0.0031724633515597357,0.9617300625198977,0.0019365648294819616,0.6765696803196803,0.021540599214710607,0.8362838771493243,0.011624640777426021,0.8444630369630369,0.0026385844675532975,0.8934530581805806,0.0033329453521398268,0.1678933566433566,0.022706002187826885,30.0,22.0
31,perm_catboost,soft,catboost,0.9041271228771229,0.0033189729100020146,0.9575985234795175,0.0027637352944362933,0.910989010989011,0.003362390047919614,0.9617467884263589,0.002006859386310723,0.6755494505494506,0.015890893491596562,0.8360988611787812,0.010603291370758853,0.8440921578421579,0.0028879150488896727,0.8933050145409036,0.003387881619225542,0.16854270729270726,0.016907103547393405,31.0,25.0
32,perm_catboost,soft,catboost,0.9041271228771229,0.0033189729100020146,0.9575985234795175,0.0027637352944362933,0.910989010989011,0.003362390047919614,0.9617467884263589,0.002006859386310723,0.6755494505494506,0.015890893491596562,0.8360988611787812,0.010603291370758853,0.8440921578421579,0.0028879150488896727,0.8933050145409036,0.003387881619225542,0.16854270729270726,0.016907103547393405,32.0,30.0
33,perm_catboost,soft,catboost,0.9041271228771229,0.0033189729100020146,0.9575985234795175,0.0027637352944362933,0.910989010989011,0.003362390047919614,0.9617467884263589,0.002006859386310723,0.6755494505494506,0.015890893491596562,0.8360988611787812,0.010603291370758853,0.8440921578421579,0.0028879150488896727,0.8933050145409036,0.003387881619225542,0.16854270729270726,0.016907103547393405,33.0,33.0
1,perm_catboost,strict,catboost,,,,,,,,,,,,,,,,,,,0.0,0.0
2,perm_catboost,strict,catboost,,,,,,,,,,,,,,,,,,,0.0,0.0
3,perm_catboost,strict,catboost,0.8421703296703298,0.0036823733206356227,0.8953616422912752,0.0034338020040839074,0.846821928071928,0.003146434521315252,0.8986591439903753,0.0037473141200445904,0.8134228271728272,0.004490042271961012,0.8868310798841519,0.00047014460678554323,0.8037574925074924,0.008799575159178955,0.8957120677150023,0.0006302206026489181,0.012227772227772176,0.008441622220577764,1.0,1.0
4,perm_catboost,strict,catboost,0.8421703296703298,0.0036823733206356227,0.8953616422912752,0.0034338020040839074,0.846821928071928,0.003146434521315252,0.8986591439903753,0.0037473141200445904,0.8134228271728272,0.004490042271961012,0.8868310798841519,0.00047014460678554323,0.8037574925074924,0.008799575159178955,0.8957120677150023,0.0006302206026489181,0.012227772227772176,0.008441622220577764,1.0,1.0
5,perm_catboost,strict,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,3.0
6,perm_catboost,strict,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,3.0
7,perm_catboost,strict,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,3.0
8,perm_catboost,strict,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,3.0
9,perm_catboost,strict,catboost,0.8601273726273726,0.0038335046969324355,0.9190371613276833,0.0031872110520308606,0.8720342157842158,0.0036954942729882853,0.9240024632585196,0.003083197000412912,0.795613136863137,0.003978972153714228,0.840097145549256,0.00575346971283447,0.8165934065934065,0.011255201767110801,0.903249775823577,0.0009354117061702189,0.021135114885114836,0.012365975877515992,3.0,3.0
