seed,verdict,reason,seconds
4467,accept,ok,34
4461,accept,ok,38
4469,accept,ok,35
4474,accept,ok,32
4477,accept,ok,33
4475,accept,ok,35
4485,accept,ok,31
4484,accept,ok,34
4528,reject,Attacker_not_available
Terminated,6
4481,accept,ok,37
4491,accept,ok,32
4480,accept,ok,39
4487,accept,ok,38
4502,accept,ok,30
4503,accept,ok,32
4498,accept,ok,35
4492,accept,ok,41
4501,accept,ok,37
4504,accept,ok,37
4523,accept,ok,31
4525,accept,ok,29
4514,accept,ok,33
4519,accept,ok,36
4532,accept,ok,29
4526,accept,ok,34
4527,accept,ok,36
4533,accept,ok,32
4524,accept,ok,39
4530,accept,ok,35
4554,reject,Attacker_not_available
Terminated,6
4531,accept,ok,35
4534,accept,ok,34
4542,accept,ok,28
4572,reject,Attacker_not_available
Terminated,6
4535,accept,ok,38
4536,accept,ok,39
4538,accept,ok,37
4540,accept,ok,37
4545,accept,ok,33
4546,accept,ok,33
4544,accept,ok,35
4580,reject,Attacker_not_available
Terminated,6
4547,accept,ok,32
4548,accept,ok,29
4593,reject,Attacker_not_available
Terminated,6
4549,accept,ok,35
4604,reject,Attacker_not_available
Terminated,6
4551,accept,ok,36
4555,accept,ok,32
4550,accept,ok,37
4559,accept,ok,33
4606,reject,Attacker_not_available
Terminated,6
4605,reject,Attacker_not_available
Terminated,7
4562,accept,ok,33
4567,accept,ok,35
4566,accept,ok,36
4579,accept,ok,32
4585,accept,ok,29
4573,accept,ok,38
4577,accept,ok,36
4569,accept,ok,39
4582,accept,ok,33
4627,reject,Attacker_not_available
Terminated,6
4596,accept,ok,28
4583,accept,ok,33
4590,accept,ok,32
4634,reject,Attacker_not_available
Terminated,6
4592,accept,ok,35
4595,accept,ok,35
4643,reject,Attacker_not_available
Terminated,6
4645,reject,Assert_connectivity_failed,4
4599,accept,ok,36
4602,accept,ok,36
4617,accept,ok,30
4615,accept,ok,33
4612,accept,ok,36
4613,accept,ok,38
4624,accept,ok,35
4629,accept,ok,33
4620,accept,ok,41
4636,accept,ok,34
4666,reject,Assert_connectivity_failed,4
4642,accept,ok,31
4628,accept,ok,38
4630,accept,ok,36
4640,accept,ok,34
4638,accept,ok,34
4665,reject,Attacker_not_available
Terminated,8
4639,accept,ok,35
4633,accept,ok,39
4644,accept,ok,33
4610,accept,ok,51
4658,accept,ok,32
4657,accept,ok,34
4655,accept,ok,34
4654,accept,ok,37
4650,accept,ok,40
4661,accept,ok,31
4709,reject,Assert_connectivity_failed,3
4664,accept,ok,35
4659,accept,ok,42
4669,accept,ok,31
4680,accept,ok,29
4662,accept,ok,41
4676,accept,ok,31
4690,accept,ok,28
4719,reject,Assert_connectivity_failed,2
4686,accept,ok,31
4672,accept,ok,34
4675,accept,ok,34
4674,accept,ok,36
4683,accept,ok,34
4681,accept,ok,36
4678,accept,ok,37
4687,accept,ok,34
4727,reject,Attacker_not_available
Terminated,6
4740,reject,Assert_connectivity_failed,3
4691,accept,ok,38
4694,accept,ok,33
4737,reject,Attacker_not_available
Terminated,7
4698,accept,ok,32
4746,reject,Assert_connectivity_failed,3
4696,accept,ok,39
4712,accept,ok,30
4697,accept,ok,43
4702,accept,ok,40
4722,accept,ok,31
4718,accept,ok,33
4717,accept,ok,36
4735,accept,ok,30
4736,accept,ok,31
4771,reject,Assert_connectivity_failed,3
4724,accept,ok,35
4743,accept,ok,29
4744,accept,ok,29
4721,accept,ok,38
4770,reject,Attacker_not_available
Terminated,7
4728,accept,ok,36
4739,accept,ok,34
4723,accept,ok,40
4725,accept,ok,40
4745,accept,ok,36
4754,accept,ok,32
4752,accept,ok,37
4759,accept,ok,32
4748,accept,ok,40
4763,accept,ok,29
4750,accept,ok,41
4798,reject,Attacker_not_available
Terminated,6
4799,reject,Attacker_not_available
Terminated,6
4806,reject,Assert_connectivity_failed,4
4762,accept,ok,36
4767,accept,ok,28
4760,accept,ok,38
4811,reject,Assert_connectivity_failed,4
4778,accept,ok,27
4773,accept,ok,35
4776,accept,ok,33
4775,accept,ok,34
4781,accept,ok,33
4792,accept,ok,30
4783,accept,ok,34
4796,accept,ok,27
4790,accept,ok,32
4786,accept,ok,35
4794,accept,ok,35
4777,accept,ok,41
4785,accept,ok,39
4797,accept,ok,31
4843,reject,Attacker_not_available
Terminated,8
4802,accept,ok,30
4859,reject,Assert_connectivity_failed,4
4820,accept,ok,30
4818,accept,ok,31
4807,accept,ok,35
4801,accept,ok,41
4819,accept,ok,35
4817,accept,ok,37
4825,accept,ok,32
4864,reject,Attacker_not_available
Terminated,6
4837,accept,ok,28
4840,accept,ok,29
4822,accept,ok,39
4868,reject,Attacker_not_available
Terminated,6
4869,reject,Attacker_not_available
Terminated,6
4876,reject,Assert_connectivity_failed,4
4849,accept,ok,27
4831,accept,ok,36
4835,accept,ok,36
4875,reject,Attacker_not_available
Terminated,7
4851,accept,ok,29
4842,accept,ok,35
4846,accept,ok,35
4848,accept,ok,35
4857,accept,ok,32
4827,accept,ok,43
4884,reject,Attacker_not_available
Terminated,7
4858,accept,ok,33
4850,accept,ok,36
4905,reject,Attacker_not_available
Terminated,5
4861,accept,ok,33
4908,reject,Attacker_not_available
Terminated,7
4863,accept,ok,34
4862,accept,ok,37
4866,accept,ok,35
4872,accept,ok,31
4867,accept,ok,35
4873,accept,ok,30
4922,reject,Assert_connectivity_failed,3
4879,accept,ok,30
4924,reject,Attacker_not_available
Terminated,7
4894,accept,ok,30
4877,accept,ok,36
4882,accept,ok,36
4890,accept,ok,35
4900,accept,ok,33
4902,accept,ok,33
4937,reject,Attacker_not_available
Terminated,6
4888,accept,ok,38
4904,accept,ok,34
4915,accept,ok,27
4892,accept,ok,41
4913,accept,ok,33
4961,reject,Attacker_not_available
Terminated,6
4907,accept,ok,37
4906,accept,ok,40
4916,accept,ok,31
4965,reject,Attacker_not_available
Terminated,6
4899,accept,ok,48
4920,accept,ok,34
4928,accept,ok,31
4921,accept,ok,33
4936,accept,ok,33
4938,accept,ok,30
4930,accept,ok,37
4926,accept,ok,42
4948,accept,ok,30
4942,accept,ok,35
4943,accept,ok,33
4953,accept,ok,32
4949,accept,ok,33
4956,accept,ok,33
4946,accept,ok,35
4976,accept,ok,26
4973,accept,ok,27
4972,accept,ok,29
4964,accept,ok,32
4975,accept,ok,29
4971,accept,ok,32
4977,accept,ok,28
