iteration,perm_diff_mahalanobis,perm_diff_lda_ratio
980,-0.021131703779023958,-0.022758674776681476
981,0.02290231817075572,0.024664755897398694
982,-0.007873246021696811,-0.008409300840558798
983,-0.009659539288680019,-0.011296365124683794
984,0.018097551418223556,0.019695732507687636
985,-0.006256578710383653,-0.007019582682112668
986,-0.018799358214197426,-0.0200737324309761
987,-0.010844318043798484,-0.01170870651431466
988,0.012827995915963175,0.014077418477944414
989,-0.01601196909318192,-0.0171105892636072
990,-0.009797663582542526,-0.010149269717844245
991,0.027946721762299287,0.029685838523155983
992,0.008508355608859208,0.009353810394740147
993,-0.007718224997820489,-0.008212559083396354
994,0.012899023376370167,0.013037373265234464
995,-0.0010931047617597223,-0.00020091715670234045
996,0.011415548344188675,0.011634089524962477
997,0.002707371722383556,0.002947513701954785
998,-0.009096423870443182,-0.009423806100807175
999,-0.011102210981003502,-0.011964214517280913
1000,-0.014586427594939444,-0.015579424625497662
1001,0.025393356668618416,0.026415969352806545
1002,0.04066272702370677,0.043277425470948705
1003,-0.03795254472424858,-0.040157162853577955
1004,-0.024986987502704228,-0.026521367219228376
1005,0.010497474394487671,0.011044129959713489
1006,-0.010320091958422317,-0.011361033558869638
1007,0.010271298066440782,0.01144967483293935
1008,-0.032645872414122756,-0.03508546359885023
1009,0.005466637909194105,0.004761702384981525
1010,0.012889159612198942,0.013781689432903033
1011,-0.02239645608477714,-0.023620014568124903
1012,0.03382476544101776,0.03657985641301753
1013,0.014014280751912356,0.015151107241608841
1014,0.004948009963318789,0.005284629938844043
1015,0.005415868803552826,0.005796730009028694
1016,0.007089371346927553,0.007935891788227067
1017,0.021573243450486945,0.022899732780226945
1018,0.01447859468691437,0.015037722361096684
1019,-0.015379574566435128,-0.016522857946579483
1020,-0.0035417960696424444,-0.003615715685663101
1021,0.005728308093459145,0.006480531268329814
1022,-0.004262150072570581,-0.004438193005366298
1023,-0.009114448960274135,-0.009488728778577427
1024,0.002360769296663623,0.0030953139806861873
1025,-0.02330662749197332,-0.024482201269057535
1026,0.023112336679788736,0.02445734305486602
1027,0.004321471211696792,0.0054049384126027
1028,-0.0014056239363959833,-0.0015804816854887438
1029,0.012341388473499748,0.013004483427505598
1030,-0.03002170520424352,-0.03147414762621148
1031,0.0007031222180011731,0.0009419251200666334
1032,0.0004061360557710003,0.00013408547828874795
1033,-0.017255698047329293,-0.01869901706660393
1034,0.015094284877868791,0.01602512434799852
1035,0.017151802294009144,0.017964815749648144
1036,-0.01328449968689549,-0.014287189479866846
1037,0.007142454137103016,0.007224919940781893
1038,0.03487020665519358,0.03697081466941565
1039,0.0037915773957282184,0.0045170813692931855
1040,0.00288621036311687,0.003086844457805382
1041,-0.0025199935809148144,-0.00293898125289771
1042,-0.015848644542233004,-0.01737350424771833
1043,-0.013483589048978395,-0.014205061944951192
1044,0.026762872983911556,0.028030385627259236
1045,0.024118023031828972,0.02520894124509465
1046,-0.03564826042689617,-0.03825752387134651
1047,-0.017963216847300068,-0.0194012926164977
1048,-0.005156107908848462,-0.00615569724159859
1049,0.051313362297287224,0.05453759279415338
1050,-0.020333804223861662,-0.020906500825246477
1051,0.004377012739846808,0.005310250828225449
1052,0.032276899233406375,0.03404072105346767
1053,-0.0013053149267596709,-0.002252155349343532
1054,-0.006994657384988834,-0.00723016363730733
1055,0.002164476143321714,0.0028873433154945616
1056,-0.010209006002567467,-0.010701258682651371
1057,-0.03402388365237696,-0.036008365800833
1058,0.010874462108951377,0.011687672795635873
1059,0.021518221688787253,0.022546173564734096
1060,0.027640503366852975,0.029852659426911288
1061,-0.010508073098923099,-0.0107288515948194
1062,-0.004904032266460856,-0.005474167550564957
1063,0.009995339863165587,0.010345065253711594
1064,0.0043531320990863875,0.003985803777700081
1065,-0.018155922210261632,-0.018994465592251597
1066,0.012424035606350525,0.012556026458778291
1067,-0.02306469995293936,-0.024634930357247287
1068,-0.004185999556475917,-0.004630833227858622
1069,-0.011894859828315507,-0.013083570162271352
1070,-0.009451389324200754,-0.00983814110011072
1071,-0.01558532534958701,-0.01673196138121491
1072,0.021478181165308197,0.023358902363198375
1073,0.03272777635219004,0.03451112934103806
1074,0.004980165909622247,0.0056697422111446905
1075,0.0073137478165161696,0.008321162206530452
1076,-0.041532688552511576,-0.0439095215372034
1077,-0.006009001467381925,-0.006335740697849923
1078,-0.0002385631526475862,-0.0006131239970734725
1079,0.027640713997180377,0.02884391829416355
1080,0.010151266421176697,0.01056178850005951
1081,-0.018024149059881367,-0.019221584177119055
1082,-0.017242672884649313,-0.0184103565949314
1083,-0.023225315708487404,-0.02465389872608359
1084,-0.013529593438370568,-0.013875903220449626
1085,-0.018328457591907377,-0.01937442435034442
1086,-0.0034078451352193007,-0.004296035369210527
1087,0.00159662000159555,0.002082907564296521
1088,0.05607222661821565,0.05984940586830012
1089,0.005709275954921544,0.006426687717484558
1090,-0.00555483468814133,-0.005339777700354764
1091,0.009053698315256042,0.0097301563824439
1092,-0.036084006932370016,-0.038936680851271
1093,0.0063399938325319205,0.006137345898665547
1094,0.003535360243029917,0.0040947122307077866
1095,-0.005137867763850945,-0.005073153663502694
1096,-0.004672953830946902,-0.005188299429684573
1097,-0.008478371310778332,-0.008527280524779801
1098,0.008973582523897683,0.009779031963392582
1099,-0.03687717529419787,-0.038287998117585875
1100,-0.01197114003022337,-0.012532606520687661
1101,-0.008474948599947574,-0.009125487261028686
1102,-0.02217610168529527,-0.0240696099455584
1103,-0.02748708345549611,-0.029735576790598905
1104,-0.018730658787904808,-0.019569706080836635
1105,-0.02044003606349909,-0.022115056283357193
1106,-0.0015315672918267964,-0.0009399995254364413
1107,-0.04043914549985628,-0.04299065057546203
1108,-0.011179131656596564,-0.012332116983943875
1109,-0.0028477721841269066,-0.0029063795758939026
1110,0.015022383512277138,0.01621354217156834
1111,-0.0007902987622436797,-0.0013449778187009098
1112,0.020785304355111833,0.022212023654342383
1113,0.023352492592568996,0.024853497834276483
1114,-0.006732899492497779,-0.007411639870319231
1115,-0.017924567930365676,-0.018733792152020756
1116,-0.02524220773649377,-0.02673250916947345
1117,-0.009805414868345519,-0.010775201076621554
1118,0.028878057029513737,0.030568197534265984
1119,-0.002356450152768641,-0.002642829217827103
1120,-0.0010958925808606246,-0.0008098951492963025
1121,0.0009670730613509093,0.0011498676075751835
1122,0.03348742081983325,0.03537845811362872
1123,-0.01806741419524771,-0.019689083250569395
1124,0.011743176356341145,0.013270821010606282
1125,0.0031060170959920086,0.003040301658462141
1126,0.016989166528213584,0.01784979947694043
1127,0.004952003204822919,0.005408338401104773
1128,-0.017036176219731747,-0.017865324733852272
1129,-0.006276885368415641,-0.007156912887286593
1130,-0.008586266730565839,-0.009927903208793332
1131,-0.012580843039593503,-0.013556945026787393
1132,-0.012672956271337021,-0.013407280991719617
1133,0.05233885790724857,0.05638833519056674
1134,-0.01947646257651714,-0.020897744735072665
1135,0.014176742437436385,0.014578422224128751
1136,0.005366512160556169,0.005659836491509473
1137,0.000543900493603644,0.0005872328058691423
1138,0.010053153226643463,0.011491268175876534
1139,-0.017170258254085358,-0.01831232605597144
1140,-0.036935477158183794,-0.0389199048502189
1141,-0.023094206300770193,-0.024111643210217748
1142,-0.004074837032896905,-0.004637457120601374
1143,0.028541851890106162,0.03048817478482202
1144,0.017481420968710637,0.018787336187838788
1145,0.01856415051993432,0.019822094347966557
1146,0.013636954731685691,0.014435405745227392
1147,-0.004391928612324403,-0.004736695005549851
1148,0.012629218946928589,0.013330323277278788
1149,-0.05281975646058923,-0.056302315605534003
1150,-0.0022754638230555457,-0.0020637056590522285
1151,-0.02478916577363366,-0.026678605880632533
1152,0.026876496549054885,0.028951301850003164
1153,-0.023980698322489058,-0.025713103683538296
1154,-0.0036481678852826604,-0.003571799645367024
1155,-0.012308997521297993,-0.013337467841345152
1156,0.011591835186171462,0.012161018820438407
1157,-0.021659147047956573,-0.023081198319414353
1158,-0.031591995642770154,-0.033768750614673326
1159,0.013523577976768397,0.014551098573739818
1160,0.01959133138872904,0.02160185900121614
1161,-0.014402273846215063,-0.015252430773700087
1162,0.03315313053887525,0.03516178889290855
1163,-0.028892642914187583,-0.030647866519958322
1164,0.01481294655318477,0.015585224200646008
1165,-0.003943811367982164,-0.003884541250468665
1166,0.028388310723424848,0.03080919244786262
1167,0.01689263705916355,0.017464293933496133
1168,-0.03677081074608646,-0.03915846540424428
1169,-0.038289704581334405,-0.0412036545328367
1170,-0.012526336572269425,-0.012553135539393745
1171,-0.03499868082250446,-0.03702882108621908
1172,0.02585367506387959,0.027724580539700838
1173,-0.013637327054177195,-0.014764384869122793
1174,-0.016310249083336004,-0.017131628450949732
1175,-0.03331088862380405,-0.035148970246076994
1176,-0.015710293764702232,-0.016202908186462084
1177,-0.02725585119452001,-0.02936757219263364
1178,-0.015689029535306265,-0.016692460487465643
1179,0.03705703220016643,0.039731758542758344
1180,0.005312077119041803,0.0058099230838366545
1181,-0.019780901982965116,-0.021541104267252864
1182,-0.0017098068830692092,-0.0015264381319892717
1183,-0.0004716941991258494,0.0006219555426241197
1184,0.013343818434206067,0.015021985133027327
1185,-0.05119123561196748,-0.05431869627099917
1186,0.0025203518797844993,0.00211710422866096
1187,-0.027025477193115766,-0.02871396525306924
1188,0.02390673988155312,0.026003460752800134
1189,0.004030655559325247,0.004789200347560474
1190,-0.04203224180235399,-0.044530285078816956
1191,0.034629282770645364,0.036941173479926315
1192,-0.022296156365255726,-0.02403402132410193
1193,0.0027954103233081007,0.0027521903058060904
1194,-0.0009699223668078183,-0.0008035428364616681
1195,-0.02638563499565727,-0.028421828037599628
1196,0.008161984903072295,0.008601208644381408
1197,-0.030779898224233104,-0.03340700035903854
1198,-0.004118730853704289,-0.0051305288203638
1199,0.017022621157900097,0.01791238802406836
1200,0.04510420767639056,0.0477765844814817
1201,-0.005742893896699464,-0.0062019857182180615
1202,-0.009319743666505786,-0.010161162976527915
1203,-0.011008778986651091,-0.010525208870428182
1204,-0.015814765317180957,-0.017171263450815877
1205,-0.01639904654987845,-0.01703332731073437
1206,-0.0006125643973646788,-0.00024232661791878662
1207,-0.006196764960219703,-0.005946554632672463
1208,0.018074874080747705,0.018790811581653966
1209,0.024794275613862826,0.026579053759583804
1210,-0.029828740952233535,-0.031237609478932837
1211,-0.012415072660828752,-0.0129059365182711
1212,0.009674381979911661,0.010119462188897588
1213,0.013719792609202308,0.014464186500993126
1214,0.00210526330395,0.0030843581822952437
1215,-0.027315265638641062,-0.0287907089814865
1216,-0.0023684543322404217,-0.0019174215641057923
1217,0.01261110462610393,0.013482327859705157
1218,-0.0020103945319220884,-0.0022087199680529412
1219,-0.021707936762187963,-0.02269866122452746
1220,-0.011609966412656103,-0.012682198061698458
1221,-0.012446872177773294,-0.013750849650145058
1222,-0.026145145720327,-0.027901739614658805
1223,0.02535209344350786,0.026870556212237995
1224,0.005719111285032774,0.005809512249747684
1225,0.023297702873013915,0.025132564571173743
1226,-0.009984931640857564,-0.010933643451272568
1227,0.0017157024348657401,0.0013424916770397033
1228,-0.014464937542112644,-0.01626045556722744
1229,-0.03389382770796834,-0.03668868384450952
1230,0.032853106059908654,0.03488398899792844
1231,0.005081819242941599,0.005223863742156221
1232,-0.024377714318768007,-0.02623059093745672
1233,0.021138452387667872,0.02274708629617206
1234,-0.05344044484706556,-0.05623634475061978
1235,0.0038322383267410665,0.004730191241418824
1236,0.018042902376153247,0.01958881731545592
1237,0.00458338282663151,0.004678188885965939
1238,-0.007105959224947167,-0.007939540146642221
1239,0.011054078565965852,0.011767718784488679
1240,0.00959378895176366,0.010031082894456977
1241,-0.00017943466388192775,-0.000582918079942818
1242,0.021827372938207912,0.023129748858366828
1243,-0.0020026336473977224,-0.0013389126951091068
1244,0.0163396762333905,0.018005484882704925
1245,0.005676928137891668,0.006480495058285518
1246,-0.012077528341338795,-0.012700411700060199
1247,0.00816255011953304,0.008229642087663747
1248,-0.008213053230875733,-0.008306723496193769
1249,0.03302807935956675,0.03450993213517428
1250,-0.026239340941120126,-0.028489850695178287
1251,-0.0038149602539583327,-0.0036630714031213873
1252,-0.01205655982538012,-0.012162910098594049
1253,0.012798299719277928,0.014325020483377804
1254,0.02558146176679932,0.02772607690830453
1255,-0.015146789528697635,-0.015834987466938344
1256,0.004212358591048293,0.004455353568678655
1257,0.02217863864428571,0.024242401292840388
1258,-0.0022758009243331045,-0.0029215703297926776
1259,0.002556943794655986,0.0022778364240778615
1260,-0.019818282898835804,-0.021269609379301002
1261,0.04183094960411404,0.043849716902614855
1262,-0.005331955649505282,-0.005705646480450355
1263,0.017936407147163713,0.018517741441562263
1264,0.0005358896154867843,0.0007107502456333847
1265,0.03244307114320044,0.035000176733448685
1266,-0.01604877755845857,-0.017204674241890316
1267,-0.011347761764563202,-0.011972568639875725
1268,0.021094196323592218,0.02270912640867162
1269,0.005437929228134131,0.005716155262473377
1270,-0.03641121484466847,-0.03887084780371319
1271,-0.011473783942358207,-0.01221781735297478
1272,-0.012342135142499266,-0.013208639032408875
1273,-0.011070330202215484,-0.01201595573107861
1274,0.009566240932844305,0.010741023991673648
1275,0.023636302291768718,0.0251544637469312
1276,-0.024472806576641304,-0.026025805911899624
1277,-0.0043490883534080815,-0.004962845264958826
1278,0.00242474559971928,0.0021917119734087276
1279,-0.0012500129988333164,-0.0023334639667786927
1280,-0.000682497990238673,-9.811177325369513e-05
1281,-0.006532674793974458,-0.0071285546409927125
1282,0.02062293189582398,0.021631489801360537
1283,0.02799981638687754,0.029432791385333612
1284,-0.011649953846968764,-0.012591194692550545
1285,0.002695230300825191,0.0019502889800990797
1286,0.03872420070737492,0.041668335123909106
1287,0.032659238495024834,0.0354260122547454
1288,0.04630446501787633,0.0491550612958811
1289,-0.002359580311332987,-0.002758120175704537
1290,-0.04409749411872399,-0.046974499696016636
1291,0.0051820143866812,0.006016345513350618
1292,-0.0111312390771805,-0.012636395863706351
1293,-0.004078922428310872,-0.0041541636300170826
1294,-0.006028757597425383,-0.005942190755802823
1295,0.00012095323590699536,0.00030584580308734566
1296,0.006201766694999833,0.00623221869337498
1297,-0.011391789174368672,-0.011527233575112872
1298,-0.002637782151290402,-0.0024642063138571313
1299,-0.03424347995234456,-0.03679763172344952
1300,-0.024840207624039046,-0.02588287640260778
1301,0.015327030108902573,0.01593496151180096
1302,-0.012956582670436312,-0.013490756487197109
1303,0.02508334433507553,0.02672798172759072
1304,0.013376216988187029,0.013978937931216073
1305,0.011714248022989704,0.013011297944026445
1306,-0.018639815075377708,-0.020393166358012138
1307,0.021839987280662054,0.023251728443286268
1308,0.002964530132274934,0.0032142423560608258
1309,0.018825947350519012,0.019545091109611334
1310,0.0038001691665532356,0.004563682695134741
1311,0.03330205102326422,0.03519262277211044
1312,-0.018331804407604402,-0.018744126388750004
1313,0.008764248454231183,0.009184373667699308
1314,0.006389316806456602,0.006571847505824069
1315,0.004665929301652216,0.005112975470920933
1316,0.0035834456941183923,0.004034998816002
1317,0.0010343019254279717,0.0015543953425465329
1318,0.03250392360915777,0.03455169914897205
1319,0.015371267148179601,0.01640805136063128
1320,0.007724451662646459,0.008624282962048646
1321,-0.028185123332041595,-0.029841989999827234
1322,0.01064884016964518,0.011086618353547184
1323,0.016404742010606377,0.017249758097040546
1324,0.006279412678714458,0.007345416088738066
1325,0.004089580055255837,0.004103698456498384
1326,-0.002643931015815948,-0.0026067735742001386
1327,-0.026968338152060678,-0.028494324281475025
1328,-0.022276285055973233,-0.02353391936510918
1329,0.03958274160179265,0.04237319140017126
1330,0.008849170598891565,0.009625143551953652
1331,0.010926167566712053,0.011523053300720898
1332,0.005429084031843168,0.0056535684602998515
1333,-0.00481074837179607,-0.004651255171229884
1334,0.009776512036514085,0.01041951375674044
1335,-0.005293518803378472,-0.005145153142079195
1336,-0.000620839820069996,-0.0011085541851623137
1337,-0.018162642609630186,-0.019447580804539566
1338,0.02451459555744906,0.026391585769688586
1339,0.01101215609022077,0.012730073650323304
1340,0.017294981269292187,0.018100890712858142
1341,-0.011464403089961994,-0.012154774610229957
1342,0.0205728646263581,0.021774694197606692
1343,0.0025279189311100403,0.0028460454353720355
1344,0.024002009145951853,0.025567889538949062
1345,0.016084899219291238,0.017219426907601587
1346,0.02299512634287426,0.024388605442344558
1347,-0.021828313881423256,-0.02256220384438201
1348,-0.026320581740085114,-0.027680124423609564
1349,-0.026711905212275067,-0.02855837727606736
1350,-0.0057965975870595265,-0.0068099996429449305
1351,0.02043853146932806,0.021423776590757226
1352,-0.005406484739645112,-0.006612573584838355
1353,0.003766231711185064,0.004121986535488675
1354,-0.023809940048328482,-0.025846751951901004
1355,0.02626590530312445,0.028151090635708753
1356,-0.004538101225160851,-0.0048662898874001215
1357,-0.02831648046587132,-0.030088999404181083
1358,0.008115683673648899,0.008728292986284636
1359,0.006170342940626128,0.0064161744945887556
1360,0.024125618544050376,0.02549997658606462
1361,0.016945523006835828,0.01811904451024482
1362,-0.01361849557908057,-0.014665366624185605
1363,0.01148481648702937,0.011639238054647727
1364,0.023617559705364943,0.025988855941158073
1365,-0.006689448088954997,-0.007604217479022735
1366,-0.007960993333699928,-0.007538301452533647
1367,-0.012497451065395904,-0.013550609330910346
1368,0.0005420069100821046,0.0002054449463906316
1369,0.031182304528025284,0.032240958076524606
1370,-0.027687105184355687,-0.029082610128395414
1371,0.01179456275727242,0.012338171466230952
1372,0.04206335863651711,0.04486298415518086
1373,0.01695765847648545,0.017276610293603945
1374,0.010152004225557398,0.011044255104570189
1375,0.012337884907867469,0.01366083725051559
1376,-0.02877443198812424,-0.031115054662220976
1377,0.031927743893581884,0.0335667788963776
1378,0.008195121213295575,0.008286273278564682
1379,-0.005480021356314868,-0.005755484908605668
1380,0.00924796577109488,0.010522685129067844
1381,0.008839228382847342,0.009806476125059804
1382,-0.02167351853857591,-0.02312512387264487
1383,0.025031564636075032,0.0263183651459582
1384,0.0038813595807423162,0.00409692831759445
1385,-0.003923981237481833,-0.004785284682459201
1386,0.012446895388485313,0.012932630862383387
1387,-0.03479379137459704,-0.03689522991039662
1388,-0.03155187234198564,-0.03422437827681435
1389,-0.03302783513813745,-0.03507270561578357
1390,-0.013270079389842149,-0.01392591368783025
1391,-0.00440760155584119,-0.0047470878768194336
1392,-0.02867621282661359,-0.030876344423707458
1393,-0.004662993608576027,-0.004729218143872949
1394,0.0016740967992272537,0.0019518795598860716
1395,-0.04102133801763852,-0.04338358690876598
1396,0.032450823142692986,0.03467159576670964
1397,-0.010234569025496132,-0.011146143518360407
1398,0.014910865908840165,0.016187790710204597
1399,-0.02037259579915096,-0.0223467632260681
1400,0.01042029662407451,0.011197196664760156
1401,0.0011713196796887537,0.0015281740167401026
1402,0.028428330910390542,0.029929650348970327
1403,-0.0009502896008632966,-0.001036948824092665
1404,0.012456394078168564,0.013362618434998419
1405,0.014825741547615845,0.015776585966851275
1406,0.02630740721949243,0.027492836902662132
1407,0.006535562475506573,0.0075568571678845675
1408,-0.022147466147960593,-0.022811872109970377
1409,0.01750113820509913,0.018800845405842148
1410,-0.016485531957081356,-0.017782170235248307
1411,0.017985762273259098,0.019015092948797108
1412,-0.022119135887733954,-0.02415064429191749
1413,0.04679078091407618,0.04975373141480799
1414,-0.01104311034941663,-0.011996825569803082
1415,0.014790210414818095,0.01617350537273765
1416,0.005980007265970144,0.006920433788454083
1417,0.02077963886047174,0.022009420441231553
1418,-0.01166547047030475,-0.012354754195169182
1419,0.03289745124375498,0.03463675750566253
1420,0.013088927560030772,0.013172883682388115
1421,0.019657515346676036,0.020555136572840915
1422,0.02473731477289043,0.027255727379794426
1423,-0.033087308157309536,-0.034646372165321404
1424,-0.016874306233246816,-0.018722299544128296
1425,-0.0024076282103622226,-0.002754007733620556
1426,-0.00384971255021771,-0.0038336126883933286
1427,-0.027830733655291873,-0.0300487473603559
1428,0.006806336651385969,0.007444423573627512
1429,-0.034191525920657995,-0.036696871653344454
1430,-0.003638241327597491,-0.004154341052606814
1431,-0.014446702794429278,-0.015671201614693375
1432,-0.011315103882388211,-0.012559996880552093
1433,0.02486748846388709,0.02668105938229215
1434,-0.015709598425286853,-0.016135176021080166
1435,-0.00466559727724114,-0.005527638935332035
1436,-0.007033126218605634,-0.007254089991965307
1437,-0.013247727486125793,-0.013710894943487428
1438,-0.042253067611748296,-0.04468649714091866
1439,-0.024866947979920617,-0.026626497906944824
1440,0.009667194534222823,0.010738428472875094
1441,-0.007112572389201599,-0.008007942163740456
1442,0.04460972198180313,0.04758800512223105
1443,-0.00193576196586287,-0.0020576817286548366
1444,-0.022684824057899178,-0.02413088054440804
1445,-0.03153006383625856,-0.03333929917154865
1446,0.019370324944897988,0.020897078829521076
1447,-0.0006436742177546861,-0.000447594303639276
1448,0.023323344329209128,0.024810043929567538
1449,-0.029961441101889807,-0.0316951640300287
1450,-0.03637865088481629,-0.03955071385282949
1451,-0.029485820193484003,-0.031638984417343696
1452,-0.03530876204121247,-0.03791370526089688
1453,0.003940673940392436,0.0044511563960760725
1454,-0.02747304107046311,-0.02901821917720393
1455,0.0023495786869904833,0.0021537616808300353
1456,-0.00797525869788629,-0.007770837535119979
1457,-0.03060433186482525,-0.032650690047227426
1458,0.004148892373345259,0.005242052278428444
1459,-0.030277469110775,-0.03179289366402882
1460,0.02569357169838593,0.02655457593776478
1461,-0.016818342097383532,-0.017853085935948254
1462,-0.02055372750734419,-0.021633718547470426
1463,0.0003395488848938477,0.0004895129203239534
1464,-0.024240495191205635,-0.0263407660431918
1465,0.030992476472536,0.03287918123484257
1466,0.017550811210752304,0.018732741093806737
1467,-0.021834064799275854,-0.02330367279336354
1468,-0.0005512595059506964,-0.0006108789098440148
1469,-0.017333584574938055,-0.01885091641574066
1470,0.007415132049994888,0.007860473791530653
1471,-0.023745251411511514,-0.02539835665169421
1472,-0.020413941078974762,-0.021354648674347
1473,0.02958201217777301,0.03180020878152234
1474,0.0051841693126686295,0.006080223167017396
1475,-0.005584386597538238,-0.005954883218739715
1476,0.04655963206614544,0.049184958591471206
1477,-0.022091600476486395,-0.02394578575060957
1478,0.02812066433405036,0.028936044031402597
1479,0.011884105006557455,0.012762632702545407
1480,-0.012175894943033505,-0.013421836463305414
1481,0.005353586895019191,0.005330222492473835
1482,-0.026018272600270453,-0.0276048764072645
1483,0.05299904639831565,0.056793972299365336
1484,0.01731696163580798,0.018379773077122907
1485,0.025393329837235523,0.027120830230923598
1486,0.0035091032047147586,0.0038330525696790296
1487,0.0012631750462910318,0.0006239714311255806
1488,0.013136603360702548,0.014128779143807835
1489,0.01242344190255773,0.013033352549762345
1490,0.009464532830436578,0.010704384956320645
1491,0.002744029085330446,0.002937291024895483
1492,-0.019525977216406698,-0.020811004719195392
1493,0.004460042131961828,0.004628756692866887
1494,0.01922513707175888,0.020298145676092894
1495,0.002844428611818106,0.003495663380104208
1496,-0.01605624411974782,-0.016803124947021075
1497,-0.019323807105424695,-0.020806929411359754
1498,-0.03819411244246096,-0.03989662118676063
1499,-0.03876664901733484,-0.04140209556049279
1500,0.008607846737228808,0.00948818148456465
1501,-0.0054289841792485305,-0.005821058220176756
1502,-0.0027213186869130546,-0.0032526235474596987
1503,-0.012553030713630786,-0.01358069790757721
1504,0.04435931232859103,0.046609631625268655
1505,0.002115379146502505,0.002717995835250786
1506,-0.008248780857123439,-0.008644854923499867
1507,-0.00827571366824964,-0.008479784180099648
1508,0.0008629175885812579,0.0013791592059522184
1509,-0.020348541253726538,-0.02183401510093952
1510,0.03932331808777301,0.04181540214338009
1511,-0.008767775713573123,-0.009424657331585928
1512,0.015359744940640407,0.015875568927580685
1513,0.0004131730116396781,-0.0002269221610025074
1514,0.008522500506137565,0.008310267818658179
1515,-0.006224514376170109,-0.006406810850336564
1516,-0.015097920682395571,-0.015945676535524145
1517,0.003080691734614671,0.0039617226669592664
1518,-0.01694147569820137,-0.01786739308725238
1519,0.03851411477435551,0.04071925044325808
1520,0.0038857624435157945,0.003803901202436011
1521,-0.009581366466988595,-0.010556945521716044
1522,-0.06945328395405159,-0.07424391906393413
1523,-0.0216596026146485,-0.02295587839749258
1524,0.008503778361539371,0.00892742937631219
1525,-0.020299282495524817,-0.021336152312154688
1526,0.021170187019441844,0.022244986044205328
1527,0.025545997327702352,0.026735583042545308
1528,0.01731227682432035,0.018675770174591655
1529,0.009912396449511363,0.010561481527489258
1530,-0.0015817737196379689,-0.0012597640256593046
1531,0.013492215840830823,0.014710599651971856
1532,-0.012171702207394386,-0.012898778489854656
1533,0.023656431423747293,0.025238267759103872
1534,0.013988874972376664,0.01490597386901249
1535,-0.007232040123718697,-0.0076610907552243646
1536,0.011368046389224506,0.012271661916255283
1537,0.008136624079167376,0.00889349807083839
1538,0.01641114183055148,0.017199044667269403
1539,0.024049212922062413,0.0253884007415357
1540,-0.020713811907731028,-0.021435560814733634
1541,-0.00520439141032325,-0.0059121258801042575
1542,-0.004322459880334417,-0.004394641425503387
1543,0.00811065455073745,0.008537318702692032
1544,0.015988088427417058,0.01678084636086785
1545,-0.003712208199204259,-0.004521622401855385
1546,-0.03380107717231651,-0.03626755594935438
1547,-0.0052664845170395935,-0.004977275178919216
1548,-0.028164447524893887,-0.030255993581871365
1549,0.013466732413748073,0.013964054038634988
1550,-0.004555785786478861,-0.004689938371871705
1551,0.0046856430716331054,0.005783817693677307
1552,0.0012672156069748475,0.001092149325938152
1553,-0.008528561927135137,-0.009395197479699968
1554,-0.004835138813302109,-0.0045653448391076434
1555,0.0021638726959198884,0.0024747072963604566
1556,-0.014127857136180477,-0.015208853167030023
1557,0.00464692027284519,0.0043407899268885775
1558,0.02101002623348469,0.022269201156320362
1559,-0.007881163702341265,-0.00868366941926868
1560,-0.04241796314126001,-0.04625926716975082
1561,0.012975670312033394,0.014588076180529264
1562,-0.02828028891656187,-0.030744192484813082
1563,-0.02050116931289736,-0.021890007840377868
1564,0.023614451934394598,0.025405086833330204
1565,0.03948115780896355,0.041714806494310475
1566,-0.010218574800294533,-0.010561267969902088
1567,0.0032264792138199105,0.0039709070863240825
1568,0.015165270286758403,0.016178622940270948
1569,0.010305825391501156,0.010961403362835798
1570,-0.02170227841111272,-0.023187218853499836
1571,-0.016000755861069305,-0.017573749338364975
1572,0.013188556646980043,0.014205416527642623
1573,0.0037314623379196554,0.0034687982357459735
1574,0.014121851958722953,0.015239035822802949
1575,-0.018380800660879437,-0.01960728510062415
1576,0.020873845547400016,0.022334654236166207
1577,0.010787903033778079,0.010772688666637942
1578,0.007696442866330866,0.008060615076584288
1579,0.04195495440682118,0.04494076581713413
1580,0.00837090855331768,0.009430332537625485
1581,0.006429204379238662,0.007210294066225753
1582,-0.0015822187869338755,-0.0016635515951450852
1583,-0.017118588509764887,-0.01827502184153529
1584,-0.004174855008347134,-0.004200749936401849
1585,-0.03895449100934689,-0.04117307271422965
1586,0.004836181444150434,0.005589317457646015
1587,0.024996717560484605,0.026833082773094263
1588,0.004777678748835168,0.004818223785801434
1589,-0.018520358206958853,-0.019367440223864385
1590,-0.03244305411366577,-0.03492536583115857
1591,0.017039657999571745,0.018655326214229273
1592,0.013537949722470355,0.014429922371441029
1593,0.025791526727048097,0.026650536139059655
1594,0.04022125951882627,0.04321328750803022
1595,0.011218630625740023,0.01227652603969065
1596,0.0014026183657382951,0.0013095620953187392
1597,0.00519776378739456,0.0052725435875173865
1598,-0.018809763702363202,-0.019486886250920987
1599,0.001869942114413714,0.0019054155941549134
1600,0.014676657866276255,0.01578987380767627
1601,0.013413275378292067,0.014399920358824092
1602,-0.0036119785868051757,-0.0036859664804633763
1603,-0.01843661604378788,-0.01953002765326972
1604,-0.006342056184827083,-0.00625528540269249
1605,0.0020385908620701443,0.001818017577448705
1606,-0.008245096924038187,-0.008726888144249045
1607,-0.009690546519613541,-0.010641939142865375
1608,-0.0026953857780847024,-0.0033148331779278006
