config,n_kept,removed,seed,te_acc,te_auc,tgt_acc,tgt_auc,thr
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",61,0.9020979020979021,0.9570978472077374,0.6827172827172827,0.8410531376715193,0.5499999999999998
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",42,0.8792457542457542,0.9428466139255349,0.7525224775224775,0.8464502580336747,0.47999999999999976
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",43,0.8827422577422578,0.9459187166479874,0.7953546453546454,0.8652650172005817,0.5099999999999998
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",44,0.8848651348651349,0.9500677893535037,0.7694555444555444,0.8594572435556451,0.48999999999999977
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",45,0.8846153846153846,0.9475084730454362,0.7746253746253746,0.8701801495208089,0.46999999999999986
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",46,0.8866133866133866,0.9489795918367346,0.7685064935064935,0.8508377611399589,0.5499999999999998
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",47,0.885989010989011,0.9512265332070527,0.749975024975025,0.8479246240772216,0.5099999999999998
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",48,0.8818681318681318,0.9450747179893033,0.7507492507492507,0.8558497097308286,0.46999999999999986
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",49,0.8837412587412588,0.9487720695887529,0.7618381618381619,0.8492711010268452,0.46999999999999986
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",50,0.8811188811188811,0.9460924939196667,0.7547202797202798,0.8470345650852644,0.47999999999999976
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",51,0.8841158841158842,0.9498647581190038,0.7495754245754246,0.8683700165967898,0.48999999999999977
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",52,0.8831168831168831,0.9455465862808521,0.7267232767232767,0.8347096909084921,0.46999999999999986
