seed,run_id,source,hop_category
8924,2048,main,3
8943,2051,main,3
8957,2052,main,3
8959,2053,main,3
8964,2055,main,3
8993,2063,main,3
8997,2061,main,3
9005,2066,main,3
9012,1009012,rerun,2
9019,2060,main,3
9026,2067,main,3
9035,2064,main,3
9036,2071,main,3
9039,1009039,rerun,2
9048,2068,main,3
9058,2074,main,3
9066,2077,main,3
9070,2078,main,3
9071,1009071,rerun,2
9081,1009081,rerun,1
9103,2080,main,3
9125,2083,main,3
9127,2085,main,3
9128,2087,main,3
9129,1009129,rerun,1
9135,1009135,rerun,1
9137,2086,main,3
9142,2092,main,3
9147,2090,main,3
9153,1009153,rerun,2
9160,2097,main,3
9165,2094,main,3
9169,2099,main,3
9173,2095,main,3
9180,2104,main,3
9186,2100,main,3
9187,2102,main,3
9195,2103,main,3
9201,2106,main,3
9203,2105,main,3
9220,2111,main,3
9221,2108,main,3
9223,1009223,rerun,1
9228,1009228,rerun,2
9232,2112,main,3
9236,2113,main,3
9243,1009243,rerun,2
9249,1009249,rerun,1
9261,2115,main,3
9266,2119,main,3
9268,2120,main,3
9270,1009270,rerun,2
9284,1009284,rerun,2
9285,2122,main,3
9286,1009286,rerun,2
9287,2127,main,3
9288,2129,main,3
9291,1009291,rerun,2
9295,2128,main,3
9297,2124,main,3
9308,2132,main,3
9316,2133,main,3
9321,2130,main,3
9324,2134,main,3
9337,1009337,rerun,2
9346,2140,main,3
9350,2139,main,3
9352,2142,main,3
9355,2136,main,3
9356,1009356,rerun,2
9363,2137,main,3
9364,1009364,rerun,2
9369,2144,main,3
9371,2145,main,3
9372,2146,main,3
9373,2141,main,3
9378,2149,main,3
9379,2150,main,3
9392,2152,main,3
9395,2153,main,3
9425,2157,main,3
9426,2159,main,3
9429,2158,main,3
9430,1009430,rerun,2
9432,2161,main,3
9437,2160,main,3
9446,1009446,rerun,2
9447,2163,main,3
9459,2164,main,3
9475,2169,main,3
9487,2166,main,3
9496,1009496,rerun,2
9504,2168,main,3
9514,1009514,rerun,2
9519,2177,main,3
9522,2175,main,3
9524,2170,main,3
9532,2174,main,3
9535,2180,main,3
9537,2181,main,3
9539,2178,main,3
9553,2183,main,3
9555,2182,main,3
9568,1009568,rerun,2
9569,2191,main,3
9582,1009582,rerun,1
9587,2196,main,3
9591,2189,main,3
9600,2190,main,3
9608,2197,main,3
9610,2192,main,3
9623,2198,main,3
9632,2204,main,3
9651,2203,main,3
9653,2205,main,3
9658,2207,main,3
9663,2214,main,3
9665,2211,main,3
9667,2210,main,3
9671,2208,main,3
9676,2213,main,3
9688,1009688,rerun,1
9689,1009689,rerun,1
9699,1009699,rerun,2
9701,1009701,rerun,2
9704,2220,main,3
9716,1009716,rerun,1
9723,2219,main,3
9733,1009733,rerun,2
9737,2226,main,3
9750,2222,main,3
9752,1009752,rerun,1
9766,1009766,rerun,2
9781,2234,main,3
9787,1009787,rerun,2
9815,2238,main,3
9826,2241,main,3
9830,2245,main,3
9836,2246,main,3
9837,2244,main,3
9841,2243,main,3
9844,2248,main,3
9862,2250,main,3
9878,1009878,rerun,1
9886,2252,main,3
9889,2254,main,3
9891,2251,main,3
9893,2257,main,3
9898,2255,main,3
9899,2260,main,3
9900,2256,main,3
9902,2262,main,3
9908,1009908,rerun,2
9909,1009909,rerun,2
9911,2258,main,3
9917,2259,main,3
9929,1009929,rerun,2
9933,2268,main,3
9941,2271,main,3
9954,2273,main,3
9968,2277,main,3
9970,1009970,rerun,2
9971,2276,main,3
9981,1009981,rerun,1
9984,2279,main,3
9989,1009989,rerun,2
9991,2281,main,3
9992,2283,main,3
9993,1009993,rerun,1
9995,2285,main,3
10000,2287,main,3
10004,2282,main,3
10007,2286,main,3
10011,2289,main,3
10016,2290,main,3
10021,1010021,rerun,1
10029,2297,main,3
10045,2294,main,3
10053,1010053,rerun,1
10057,2295,main,3
10058,2296,main,3
10070,2300,main,3
10079,2301,main,3
10086,1010086,rerun,2
10095,2304,main,3
10106,1010106,rerun,2
10115,1010115,rerun,2
10121,1010121,rerun,2
10122,2305,main,3
10128,2310,main,3
10133,2308,main,3
10138,2316,main,3
10142,1010142,rerun,2
10144,2315,main,3
10150,2314,main,3
10152,2309,main,3
10153,1010153,rerun,2
10160,2311,main,3
10163,1010163,rerun,2
10175,1010175,rerun,1
10180,2320,main,3
10182,2318,main,3
10183,1010183,rerun,2
10201,2322,main,3
10202,1010202,rerun,2
10206,2326,main,3
10209,2334,main,3
10210,2329,main,3
10213,2331,main,3
10227,1010227,rerun,2
10228,2333,main,3
10236,2336,main,3
10247,2340,main,3
10252,2337,main,3
10264,2338,main,3
10265,2341,main,3
10278,2350,main,3
10280,2347,main,3
10281,1010281,rerun,2
10292,2351,main,3
10298,2349,main,3
10302,2352,main,3
10305,2356,main,3
10306,2357,main,3
10322,2359,main,3
10339,2363,main,3
10340,1010340,rerun,1
10345,2360,main,3
10349,2362,main,3
10350,2372,main,3
10355,2361,main,3
10357,2365,main,3
10376,2373,main,3
10383,2366,main,3
10389,1010389,rerun,2
10390,2379,main,3
10393,2374,main,3
10397,2377,main,3
10400,2375,main,3
10404,1010404,rerun,2
10410,2380,main,3
10415,2378,main,3
10416,2383,main,3
10418,2388,main,3
10426,2381,main,3
10451,2392,main,3
10454,2394,main,3
10462,2395,main,3
10467,2399,main,3
10472,2404,main,3
10475,2400,main,3
10478,2398,main,3
10479,2396,main,3
10485,2401,main,3
10494,2407,main,3
10523,2409,main,3
10531,2408,main,3
10532,2413,main,3
10539,1010539,rerun,1
10542,2412,main,3
10544,2411,main,3
10550,1010550,rerun,2
10553,2416,main,3
10555,2414,main,3
10556,1010556,rerun,2
10559,1010559,rerun,2
10572,2425,main,3
10583,2421,main,3
10587,2423,main,3
10588,2415,main,3
10591,2420,main,3
10598,1010598,rerun,2
10600,2428,main,3
10601,2430,main,3
10603,2426,main,3
10607,2429,main,3
10611,2434,main,3
10613,2432,main,3
10617,2435,main,3
10619,2431,main,3
10620,2436,main,3
10623,2442,main,3
10624,2440,main,3
10629,2433,main,3
10634,2439,main,3
10636,2438,main,3
10637,2441,main,3
10645,2445,main,3
10652,2450,main,3
10653,1010653,rerun,1
10655,2447,main,3
10663,2458,main,3
10664,2449,main,3
10677,1010677,rerun,2
10688,1010688,rerun,2
10692,2452,main,3
10694,1010694,rerun,2
10704,1010704,rerun,1
10707,2455,main,3
10711,2462,main,3
10713,2457,main,3
10717,2459,main,3
10721,1010721,rerun,2
10723,2460,main,3
10732,2463,main,3
10735,2465,main,3
10738,1010738,rerun,2
10742,2464,main,3
10748,2472,main,3
10752,2473,main,3
10757,2470,main,3
10759,2469,main,3
10760,2471,main,3
10765,2476,main,3
10767,2477,main,3
10781,2475,main,3
10783,2483,main,3
10785,2478,main,3
10787,2474,main,3
10801,1010801,rerun,1
10818,1010818,rerun,2
10840,1010840,rerun,2
10843,2488,main,3
10852,2491,main,3
10859,2495,main,3
10860,2498,main,3
10864,1010864,rerun,2
10868,1010868,rerun,2
10869,2496,main,3
10871,1010871,rerun,1
10877,2497,main,3
10878,1010878,rerun,2
10881,1010881,rerun,2
10887,2503,main,3
10891,1010891,rerun,2
10896,2501,main,3
10898,2502,main,3
10902,2505,main,3
10906,2506,main,3
10907,2507,main,3
10908,2509,main,3
10913,1010913,rerun,2
10914,1010914,rerun,1
10931,2513,main,3
10942,1010942,rerun,1
10955,2515,main,3
10965,2521,main,3
10966,1010966,rerun,1
10969,2516,main,3
10974,2517,main,3
10981,1010981,rerun,1
10991,2522,main,3
10996,1010996,rerun,2
11003,1011003,rerun,1
11006,2523,main,3
11011,2526,main,3
11017,2524,main,3
11018,2528,main,3
11026,2531,main,3
11027,2527,main,3
11036,2532,main,3
11045,2539,main,3
11046,2535,main,3
11047,2536,main,3
11053,2537,main,3
11064,2542,main,3
11068,2543,main,3
11070,2544,main,3
11075,1011075,rerun,2
11089,2549,main,3
11097,1011097,rerun,2
11098,2546,main,3
11099,1011099,rerun,1
11104,1011104,rerun,1
11105,2550,main,3
11111,2548,main,3
11119,2551,main,3
11121,1011121,rerun,2
11125,2554,main,3
11134,1011134,rerun,2
11135,1011135,rerun,1
11136,2557,main,3
11139,2553,main,3
11142,2558,main,3
11152,2561,main,3
11155,2564,main,3
11165,2559,main,3
11167,1011167,rerun,2
11169,2563,main,3
11170,2568,main,3
11184,1011184,rerun,1
11185,2573,main,3
11194,2571,main,3
11204,2574,main,3
11210,2576,main,3
11212,2575,main,3
11216,2570,main,3
11227,2581,main,3
11229,1011229,rerun,2
11238,1011238,rerun,2
11243,2585,main,3
11245,2584,main,3
11247,2586,main,3
11248,2582,main,3
11258,1011258,rerun,1
11265,2588,main,3
11270,1011270,rerun,2
11277,1011277,rerun,2
11280,2591,main,3
11282,1011282,rerun,2
11290,2599,main,3
11294,2596,main,3
11297,2598,main,3
11306,2602,main,3
11315,1011315,rerun,2
11320,2605,main,3
11321,2607,main,3
11324,2604,main,3
11327,2606,main,3
11338,2608,main,3
11342,2613,main,3
11345,2610,main,3
11348,1011348,rerun,2
11361,2616,main,3
11389,1011389,rerun,1
11398,2626,main,3
11405,2628,main,3
11411,2632,main,3
11436,1011436,rerun,2
11440,2634,main,3
11441,2633,main,3
11444,2630,main,3
11462,2642,main,3
11463,2635,main,3
11474,2638,main,3
11480,1011480,rerun,2
11481,2639,main,3
11486,2645,main,3
11488,1011488,rerun,2
11489,2647,main,3
11499,2646,main,3
11524,2648,main,3
11534,2657,main,3
11535,2652,main,3
11540,2656,main,3
11542,1011542,rerun,2
11544,2654,main,3
11549,2653,main,3
11554,1011554,rerun,2
11558,2658,main,3
11568,2662,main,3
11570,2660,main,3
11572,1011572,rerun,2
11576,2661,main,3
11579,1011579,rerun,2
11597,2667,main,3
11599,2663,main,3
11603,1011603,rerun,2
11615,2670,main,3
11626,2669,main,3
11630,2671,main,3
11631,1011631,rerun,2
11640,2674,main,3
11663,2677,main,3
11672,1011672,rerun,1
11679,2684,main,3
11682,2683,main,3
11685,2682,main,3
11692,1011692,rerun,2
11696,2692,main,3
11700,2686,main,3
11707,2687,main,3
11708,2690,main,3
11714,1011714,rerun,2
11723,2691,main,3
11728,2700,main,3
11732,2699,main,3
11747,1011747,rerun,2
11752,1011752,rerun,2
11755,1011755,rerun,2
11756,2704,main,3
11758,2710,main,3
11760,1011760,rerun,2
11762,2707,main,3
11765,2706,main,3
11766,2709,main,3
11770,2708,main,3
11773,2713,main,3
11782,2712,main,3
11801,2721,main,3
11803,2718,main,3
11808,1011808,rerun,2
11809,2717,main,3
11810,2720,main,3
11822,1011822,rerun,2
11832,2722,main,3
11846,1011846,rerun,2
11849,2726,main,3
11852,2724,main,3
11853,1011853,rerun,2
11855,2728,main,3
11867,2727,main,3
11870,1011870,rerun,2
11876,2734,main,3
11880,2733,main,3
11885,1011885,rerun,2
11888,2735,main,3
11889,1011889,rerun,1
11892,2736,main,3
11908,1011908,rerun,2
11912,2742,main,3
11926,2750,main,3
11927,2741,main,3
11928,2739,main,3
11932,2743,main,3
11955,2754,main,3
11969,1011969,rerun,2
11979,2755,main,3
11983,2765,main,3
11986,2760,main,3
11989,2757,main,3
11998,2764,main,3
12000,2762,main,3
12003,2763,main,3
12010,2766,main,3
12012,1012012,rerun,2
12014,2767,main,3
12015,1012015,rerun,1
12020,2769,main,3
12028,2772,main,3
12036,2773,main,3
12043,2775,main,3
12045,2776,main,3
12046,2779,main,3
12076,2785,main,3
12082,1012082,rerun,2
12094,2792,main,3
12096,2784,main,3
12102,1012102,rerun,2
12124,1012124,rerun,2
12127,2793,main,3
12144,1012144,rerun,1
12147,2798,main,3
12149,1012149,rerun,2
12154,2796,main,3
12158,2799,main,3
12159,1012159,rerun,2
12162,2800,main,3
12168,2802,main,3
12182,1012182,rerun,1
12199,1012199,rerun,2
12204,2805,main,3
12217,1012217,rerun,2
12227,2807,main,3
12253,2815,main,3
12260,2812,main,3
12261,1012261,rerun,2
12265,2810,main,3
12276,2820,main,3
12293,2818,main,3
12314,2824,main,3
12318,2827,main,3
12320,2822,main,3
12327,2828,main,3
12331,2839,main,3
12339,2834,main,3
12349,1012349,rerun,2
12353,2832,main,3
12374,2842,main,3
12377,2843,main,3
12380,2841,main,3
12382,2838,main,3
12390,2844,main,3
12391,1012391,rerun,2
12398,2847,main,3
12399,2848,main,3
12410,2850,main,3
12421,2852,main,3
12431,1012431,rerun,2
12433,2855,main,3
12434,2860,main,3
12435,1012435,rerun,2
12442,2858,main,3
12445,2862,main,3
12458,2865,main,3
12460,2859,main,3
12461,2861,main,3
12463,1012463,rerun,1
12470,2863,main,3
12482,2866,main,3
12499,2872,main,3
12504,2871,main,3
12518,1012518,rerun,2
12522,2874,main,3
12526,2873,main,3
12536,1012536,rerun,1
12550,2879,main,3
12551,2877,main,3
12565,1012565,rerun,2
12573,1012573,rerun,1
12591,2883,main,3
12606,1012606,rerun,2
12607,2890,main,3
12612,1012612,rerun,2
12616,2892,main,3
12628,2894,main,3
12630,1012630,rerun,2
12632,2900,main,3
12635,2899,main,3
12640,2905,main,3
12643,2901,main,3
12652,1012652,rerun,2
12663,2906,main,3
12666,1012666,rerun,2
12690,1012690,rerun,2
12698,1012698,rerun,2
12705,2910,main,3
12713,2911,main,3
12732,1012732,rerun,2
12743,1012743,rerun,2
12750,1012750,rerun,2
12755,1012755,rerun,2
12756,2920,main,3
12758,2919,main,3
12764,1012764,rerun,2
12766,2918,main,3
12769,2924,main,3
12773,1012773,rerun,2
12777,2928,main,3
12779,2926,main,3
12782,1012782,rerun,2
12783,1012783,rerun,2
12806,1012806,rerun,1
12810,1012810,rerun,1
12814,2941,main,3
12815,2937,main,3
12816,2933,main,3
12823,2938,main,3
12830,2936,main,3
